1,Ken Griffey*\griffke02,23,SEA,156,691,52,4,-0,8,1,65,6.4,25,90,8.7,.541,.539,8.1,0.9,82,$4150000,Amateur Draft,*8D/3
2,John Olerud*\olerujo01,24,TOR,158,679,64,-4,-0,4,-10,54,5.3,25,80,7.7,.534,.533,7.5,-0.6,76,$1562500,Amateur Draft,*3D
3,Kenny Lofton*\loftoke01,26,CLE,148,657,17,13,2,18,3,54,5.3,24,78,7.6,.536,.533,5.9,2.1,59,$450000,Traded,*8
4,Rafael Palmeiro*\palmera01,28,TEX,160,686,35,5,1,13,-9,45,4.4,26,70,6.9,.528,.527,5.8,0.3,58,$4550000,Traded,*3
5,Chris Hoiles\hoilech01,28,BAL,126,503,40,-1,-1,6,7,51,5.0,19,70,6.8,.539,.531,6.3,1.3,64,$350000,Traded,*2/D
6,Greg Vaughn\vaughgr01,27,MIL,154,667,27,4,2,20,-9,43,4.3,25,68,6.7,.528,.527,4.8,1.0,48,$1777500,Amateur Draft,7D
7,Juan Gonzalez\gonzaju03,23,TEX,140,587,50,4,-1,-2,-6,45,4.4,22,67,6.5,.531,.527,6.8,-0.8,68,$525000,Amateur Free Agent,*7D
8,Devon White#\whitede03,30,TOR,146,668,9,8,3,18,3,40,4.0,23,64,6.2,.527,.525,4.6,2.0,46,$3658333,Traded,*8
9,Frank Thomas\thomafr04,25,CHW,153,676,56,-0,1,-8,-9,39,3.8,25,64,6.2,.525,.524,7.1,-1.7,72,$1115000,Amateur Draft,*3/D
10,Roberto Alomar#\alomaro01,25,TOR,153,683,36,6,0,-7,4,39,3.8,25,63,6.1,.525,.523,7.0,-0.4,71,$4933333,Traded,*4
11,Lance Johnson*\johnsla03,29,CHW,147,579,8,8,3,18,3,40,4.0,22,62,6.1,.527,.525,4.4,2.1,44,$2266666,Traded,*8
12,Paul Molitor\molitpa01,36,TOR,160,725,43,6,-0,-1,-15,33,3.2,26,58,5.7,.520,.520,5.9,-1.7,59,$3650000,Free Agency,*D3
13,Tony Phillips#\phillto02,34,DET,151,707,32,0,1,3,-3,33,3.3,24,57,5.6,.522,.520,5.4,-0.1,54,$3866666,Free Agency,749/8D5
