1,Ted Williams*\willite01,23,BOS,150,671,87,0,0,5,-7,85,8.8,19,104,10.6,.558,.554,10.1,-0.2,99,$30000,Traded,*O7/9
2,Joe Gordon\gordojo01,27,NYY,147,625,38,1,0,16,6,61,6.5,18,79,8.2,.544,.540,6.5,2.5,63,$17000,Amateur Free Agent,*4
3,Charlie Keller*\kellech01,25,NYY,152,661,47,3,0,3,-7,45,4.8,19,64,6.7,.531,.530,6.3,-0.4,61,$16000,Amateur Free Agent,*7O
4,Joe DiMaggio\dimagjo01,27,NYY,154,680,36,1,0,4,-1,40,4.2,19,59,6.1,.527,.526,5.6,0.4,55,$43750,Traded,*8O
5,Phil Rizzuto\rizzuph01,24,NYY,144,613,3,3,0,21,10,36,3.9,18,54,5.7,.527,.524,3.4,3.4,33,$7500,Amateur Free Agent,*6
6,Johnny Pesky*\peskyjo01,23,BOS,147,686,15,0,0,10,10,35,3.8,18,53,5.5,.525,.523,4.4,2.2,43,$4000,Amateur Free Agent,*6
7,Bobby Doerr\doerrbo01,24,BOS,144,625,19,-0,0,10,6,35,3.8,18,53,5.5,.526,.523,4.4,1.8,43,$12000,Purchased,*4
8,Dom DiMaggio\dimagdo01,25,BOS,151,702,17,0,0,14,-1,30,3.3,19,49,5.1,.521,.520,3.5,1.5,35,$10000,Purchased,*8O
9,Wally Judnich*\judniwa01,26,SLB,132,544,34,0,0,0,-1,33,3.6,16,49,5.1,.527,.522,5.1,-0.0,49,$7000,Purchased,*8O
10,Les Fleming*\flemile01,26,CLE,156,662,35,-1,0,-1,-7,26,2.8,19,45,4.6,.518,.517,4.7,-0.8,46,,,*3
11,Lou Boudreau\boudrlo01,24,CLE,147,604,14,-4,0,6,10,26,2.8,17,43,4.4,.518,.517,3.8,1.7,37,$25000,Amateur Free Agent,*6
12,Bob Johnson\johnsbo01,36,PHA,149,634,26,0,0,0,-7,19,2.1,18,37,3.8,.514,.513,3.8,-0.7,37,$10000,Purchased,*O7/9
13,Harlond Clift\cliftha01,29,SLB,143,656,19,0,0,-1,1,19,2.1,18,37,3.8,.514,.512,3.8,0.0,38,$10000,,*5/6
14,Chet Laabs\laabsch01,30,SLB,144,614,29,-1,0,-4,-6,19,2.0,18,36,3.8,.514,.512,4.2,-1.0,40,$6750,Traded,*O978
15,Jeff Heath*\heathje01,27,CLE,147,634,19,-1,0,5,-7,16,1.7,18,34,3.5,.511,.510,2.9,-0.2,29,,,*O7/9
16,Rudy York\yorkru01,28,DET,153,653,6,0,0,11,-7,10,1.1,19,29,3.0,.507,.507,1.7,0.5,18,,,*3
17,Bobby Estalella\estalbo01,31,WSH,133,517,20,1,0,-6,-1,13,1.4,15,28,2.8,.510,.509,3.5,-0.7,34,$3500,Traded,5O79/8
18,George Case\casege01,26,WSH,125,563,15,7,0,-4,-6,12,1.3,15,28,2.8,.510,.508,3.3,-1.0,32,,Traded,*O79
19,Ken Keltner\keltnke01,25,CLE,152,663,-1,0,0,9,1,9,1.0,19,28,2.8,.506,.506,1.9,1.1,19,,Minor Lg Working Ag,*5
20,Stan Spence*\spencst01,27,WSH,149,696,25,1,0,-16,-1,9,1.0,18,28,2.8,.507,.506,4.5,-1.8,44,,Traded,*8O/9
21,Luke Appling\applilu01,35,CHW,142,613,-1,2,0,-1,9,9,1.0,18,27,2.7,.507,.506,2.8,0.9,28,$14000,Purchased,*6
22,Roy Cullenbine#\cullero01,28,3TM,123,524,19,-1,0,-2,-4,12,1.3,15,27,2.7,.510,.502,2.9,-0.6,29,$15000,Waivers,O9/3
23,Tommy Henrich*\henrito01,29,NYY,127,555,14,-0,0,3,-6,10,1.2,16,26,2.7,.509,.507,2.3,-0.3,23,$13500,Free Agency,*O9/3
24,Barney McCosky*\mccosba01,25,DET,154,681,9,1,0,3,-7,6,0.7,19,25,2.6,.504,.504,2.2,-0.4,22,,Amateur Free Agent,*O7/89
25,Vern Stephens\stephve01,21,SLB,145,621,9,-0,0,-12,10,7,0.7,18,24,2.5,.505,.504,3.8,-0.2,37,$3000,Amateur Free Agent,*6
26,Wally Moses*\moseswa01,31,CHW,146,652,7,-0,0,6,-6,6,0.7,18,24,2.5,.505,.504,1.8,0.0,18,$12500,Traded,*O98/7
27,Taffy Wright*\wrighta01,30,CHW,85,353,18,-3,0,0,-4,12,1.3,10,22,2.3,.515,.508,2.3,-0.4,22,$9000,Traded,7O/9
28,George McQuinn*\mcquige02,32,SLB,145,631,2,0,0,5,-7,1,0.2,18,19,1.9,.501,.501,1.3,-0.2,14,$9000,Rule 5 Draft,*3
29,Jerry Priddy\priddje01,22,NYY,59,222,5,-0,0,4,0,9,1.0,6,15,1.6,.516,.506,1.2,0.5,11,$7000,Amateur Free Agent,53/46
30,Bill Dickey*\dickebi01,35,NYY,82,295,4,-0,0,1,2,7,0.8,9,15,1.6,.509,.505,1.5,0.4,14,$19500,Purchased,2
31,Pinky Higgins\higgipi01,33,DET,143,579,8,-2,0,-8,0,-1,-0.1,17,16,1.6,.499,.499,2.4,-0.8,24,$10800,Traded,*5
32,Roy Weatherly*\weathro01,27,CLE,128,514,-3,-3,0,6,-1,-0,-0.0,15,14,1.4,.500,.500,0.8,0.6,8,,Amateur Free Agent,*8O
33,Buddy Hassett*\hassebu01,30,NYY,132,581,-3,-0,0,7,-6,-3,-0.2,16,14,1.3,.498,.498,0.6,0.1,7,$7500,Traded,*3
34,Lou Finney*\finnelo01,31,BOS,113,432,-1,-0,0,5,-5,-0,-0.0,12,12,1.2,.500,.500,0.6,0.1,7,$10000,Purchased,O9/738
