1,John Valentin\valenjo02,28,BOS,135,621,31,4,0,23,8,66,6.3,22,88,8.3,.546,.538,6.2,3.0,65,$637500,Amateur Draft,*6
2,Edgar Martinez\martied01,32,SEA,145,639,68,-0,-1,-2,-13,52,4.8,24,75,7.0,.533,.529,7.2,-1.4,77,$3591367,Amateur Free Agent,*D/53
3,Albert Belle\belleal01,28,CLE,143,631,59,3,-4,-1,-6,51,4.8,23,74,6.9,.533,.529,7.0,-0.6,75,$4500000,Amateur Draft,*7/D
4,Chuck Knoblauch\knoblch01,26,MIN,136,629,37,1,-2,9,3,49,4.6,22,71,6.7,.533,.528,5.8,1.2,62,$2987500,Amateur Draft,*4/6
5,Tim Salmon\salmoti01,26,CAL,143,638,57,2,0,-6,-6,47,4.4,23,70,6.6,.530,.527,7.2,-1.1,76,$950000,Amateur Draft,*9/D
6,Bernie Williams#\willibe02,26,NYY,144,648,26,0,1,14,3,44,4.2,23,68,6.4,.529,.526,5.2,1.6,54,$400000,Amateur Free Agent,*8
7,Jim Thome*\thomeji01,24,CLE,137,557,40,0,0,0,2,42,4.0,21,63,5.9,.529,.524,5.9,0.2,63,$825000,Amateur Draft,*5/D
8,Jim Edmonds*\edmonji01,25,CAL,141,620,17,-1,3,13,3,36,3.4,23,58,5.6,.524,.521,4.4,1.5,46,$167500,Amateur Draft,*8
9,Rafael Palmeiro*\palmera01,30,BAL,143,624,35,-0,-1,8,-8,35,3.4,23,58,5.5,.523,.520,4.7,0.1,50,$4906603,Free Agency,*3
10,Mark McGwire\mcgwima01,31,OAK,104,422,51,1,-2,-2,-6,43,4.0,16,59,5.5,.538,.524,5.6,-0.7,60,$6925000,Free Agency,3D
11,Frank Thomas\thomafr04,27,CHW,145,647,57,-1,-1,-12,-10,32,3.1,24,56,5.3,.521,.519,6.4,-2.1,68,$7150000,Amateur Draft,3D
12,Robin Ventura*\venturo01,27,CHW,135,577,20,-1,0,8,1,28,2.7,22,49,4.7,.519,.516,4.0,0.8,41,$5100000,Amateur Draft,*53/D
13,Tino Martinez*\martiti02,27,SEA,141,593,23,-2,1,11,-8,25,2.4,22,47,4.5,.516,.514,3.5,0.3,36,$1025000,Amateur Draft,*3/D
14,Tony Phillips#\phillto02,36,CAL,139,643,22,1,1,0,-1,23,2.2,23,46,4.3,.516,.513,4.3,-0.0,46,$4366667,Traded,57/8D
15,Mo Vaughn*\vaughmo01,27,BOS,140,636,31,-4,-2,6,-8,22,2.2,23,45,4.3,.515,.513,3.8,-0.2,40,$2775000,Amateur Draft,*3/D
16,Tim Naehring\naehrti01,28,BOS,126,520,18,1,-2,6,2,25,2.4,20,44,4.2,.518,.514,3.6,0.8,38,$642500,Amateur Draft,*5/D
17,Wade Boggs*\boggswa01,37,NYY,126,541,18,1,-1,5,1,24,2.3,20,44,4.2,.518,.514,3.7,0.6,39,$4724316,Free Agency,*5/3
18,Kenny Lofton*\loftoke01,28,CLE,118,529,6,6,1,8,2,24,2.3,19,43,4.1,.519,.514,3.3,1.0,35,$1925000,Traded,*8/D
19,Travis Fryman\frymatr01,26,DET,144,640,-1,3,-2,16,2,18,1.8,23,41,3.9,.512,.510,2.4,1.8,25,$4150000,Amateur Draft,*5
20,Cal Ripken\ripkeca01,34,BAL,144,613,-11,-1,-0,22,9,18,1.8,23,41,3.9,.512,.511,1.9,2.9,19,$6700000,Amateur Draft,*6
21,Lance Johnson*\johnsla03,31,CHW,142,645,2,7,3,1,3,15,1.5,23,38,3.7,.510,.509,3.6,0.4,37,$2666667,Traded,*8/D
22,Chili Davis#\davisch01,35,CAL,119,522,29,-0,-0,0,-11,17,1.7,19,36,3.5,.513,.510,3.5,-1.1,36,$3800000,Free Agency,*D
23,Stan Javier#\javiest01,31,OAK,130,504,6,7,1,2,1,17,1.7,19,36,3.5,.513,.510,3.3,0.3,34,$722223,Free Agency,*87/59
24,Ivan Rodriguez\rodriiv01,23,TEX,130,517,-3,1,1,10,7,17,1.7,19,36,3.5,.512,.510,2.5,1.7,26,$2675000,Amateur Free Agent,*2/D
25,Randy Velarde\velarra01,32,NYY,111,432,7,2,-0,10,3,20,2.0,16,36,3.4,.517,.512,2.6,1.2,27,$500000,Free Agency,4675/9
26,Gary Gaetti\gaettga01,36,KCR,137,578,8,-4,1,7,1,14,1.4,22,36,3.4,.510,.508,2.7,0.8,28,$1065000,Free Agency,*53/D
27,Chris Hoiles\hoilech01,30,BAL,114,426,7,-1,-2,8,6,19,1.8,16,35,3.3,.516,.511,2.6,1.3,27,$2850000,Traded,*2/D
28,Marty Cordova\cordoma01,25,MIN,137,579,10,-4,2,11,-5,13,1.3,22,35,3.3,.509,.508,2.3,0.5,24,$109000,Amateur Draft,*78
29,Ken Griffey*\griffke02,25,SEA,72,314,8,-1,0,14,1,22,2.2,12,34,3.3,.530,.513,1.9,1.5,20,$7600000,Amateur Draft,8/D
30,Gary Disarcina\disarga01,27,CAL,99,394,7,1,-1,5,6,18,1.7,15,33,3.1,.517,.510,2.6,1.1,27,$925000,Amateur Draft,*6
31,Kirby Puckett\puckeki01,35,MIN,137,602,22,3,-0,-8,-7,10,1.0,22,32,3.1,.507,.506,3.9,-1.4,41,$6300000,Free Agency,*9D/8456
32,Will Clark*\clarkwi02,31,TEX,123,537,17,0,1,1,-7,12,1.2,20,32,3.1,.509,.507,3.0,-0.6,32,$5647726,Free Agency,*3/D
33,Garret Anderson*\anderga01,23,CAL,106,400,10,1,1,9,-4,17,1.6,15,32,3.0,.515,.510,2.2,0.5,23,$114000,Amateur Draft,*7/8D9
34,Brady Anderson*\anderbr01,31,BAL,143,657,9,3,2,-2,-4,8,0.9,23,31,3.0,.505,.505,3.2,-0.5,33,$3333333,Traded,*78
35,Mike Stanley\stanlmi02,32,NYY,118,470,12,-1,-3,-1,6,14,1.3,18,31,3.0,.511,.508,3.1,0.5,32,$912500,Free Agency,*2D
36,Manny Ramirez\ramirma02,23,CLE,137,571,32,-3,-1,-12,-6,10,1.0,21,31,2.9,.507,.505,4.1,-1.6,43,$150000,Amateur Draft,*9/D
37,Mike Greenwell*\greenmi01,31,BOS,120,525,6,-0,-1,11,-5,11,1.1,20,30,2.9,.508,.506,1.9,0.6,19,$3600000,Amateur Draft,*7/D
38,Rickey Henderson\henderi01,36,OAK,112,487,26,-2,-1,-5,-6,12,1.2,18,30,2.9,.510,.507,3.4,-1.0,36,$3800000,Free Agency,7D
39,B.J. Surhoff*\surhob.01,30,MIL,117,462,10,-1,1,9,-5,13,1.3,17,30,2.9,.510,.508,2.1,0.4,21,$425000,Free Agency,372/98D
40,Mike Bordick\bordimi01,29,OAK,126,478,-10,3,2,10,7,12,1.2,18,30,2.8,.509,.507,1.9,1.6,20,$1350000,Amateur Free Agent,*6/D
41,John Jaha\jahajo01,29,MIL,88,357,23,-1,1,-1,-5,17,1.6,13,30,2.8,.518,.510,3.0,-0.6,32,$229000,Amateur Draft,3/D
42,Pat Meares\mearepa01,26,MIN,116,425,-4,5,-2,9,7,14,1.4,16,30,2.8,.511,.508,2.0,1.5,21,$165000,Amateur Draft,*6/89
43,Lee Tinsley#\tinslle01,26,BOS,100,391,-0,2,1,11,2,15,1.5,15,30,2.8,.514,.509,1.8,1.2,19,$140000,Traded,*8
44,Paul O'Neill*\o'neipa01,32,NYY,127,543,24,-1,-3,-5,-6,9,0.9,20,29,2.8,.506,.505,3.3,-1.0,34,$2850000,Traded,*97/D
45,Roberto Alomar#\alomaro01,27,TOR,130,577,6,6,0,-8,3,7,0.7,21,28,2.7,.505,.504,3.5,-0.4,36,$5500000,Traded,*4
46,Carlos Baerga#\baergca01,26,CLE,135,600,9,3,-1,-8,3,6,0.6,22,28,2.6,.504,.503,3.5,-0.5,36,$3633333,Traded,*4/D
47,Terry Steinbach\steinte01,33,OAK,114,440,3,-4,-1,7,6,11,1.1,16,28,2.6,.509,.507,2.0,1.3,20,$4200000,Free Agency,*2/3
48,Jeff Reboulet\rebouje01,31,MIN,87,246,4,-1,1,12,2,18,1.7,9,27,2.6,.520,.510,1.5,1.3,15,$250000,Amateur Draft,6534/2
49,Jose Canseco\cansejo01,30,BOS,102,450,21,-0,-0,0,-10,10,1.0,17,27,2.6,.510,.506,2.6,-0.9,27,$5800000,Free Agency,*D/9
50,Jon Nunnally*\nunnajo01,23,KCR,119,360,4,1,1,11,-5,13,1.3,14,26,2.5,.510,.507,1.4,0.7,15,$109000,Rule 5 Draft,*97/8D
51,Mickey Tettleton#\tettlmi01,34,TEX,134,547,24,-0,-0,-9,-8,6,0.6,21,26,2.5,.504,.503,3.4,-1.6,35,$1000000,Free Agency,9D/327
52,Eddie Murray#\murraed02,39,CLE,113,480,15,0,-2,4,-10,7,0.8,18,25,2.4,.506,.504,2.1,-0.6,21,$3000000,Free Agency,D3
53,Jay Buhner\buhneja01,30,SEA,126,539,16,-1,-1,-4,-5,5,0.5,20,25,2.4,.503,.503,2.8,-0.9,29,$4066666,Free Agency,*9/D
54,Dan Wilson\wilsoda01,26,SEA,119,440,-3,-1,-1,7,7,8,0.9,16,25,2.4,.507,.505,1.7,1.4,18,$175000,Traded,*2
55,Tom Goodwin*\goodwto01,26,KCR,133,537,-7,5,1,4,0,4,0.5,20,24,2.3,.503,.503,1.9,0.5,20,$145000,Waivers,*87/D9
56,Greg Gagne\gagnegr01,33,KCR,120,482,-13,2,-1,10,7,6,0.6,18,24,2.3,.505,.503,1.3,1.7,13,$4366667,Free Agency,*6/D
57,Luis Alicea#\alicelu01,29,BOS,132,511,-1,-2,-0,5,3,5,0.5,19,24,2.3,.503,.503,1.9,0.8,19,$800000,Traded,*4
58,Harold Baines*\baineha01,36,BAL,127,459,22,-1,-3,0,-12,6,0.7,17,24,2.2,.505,.504,2.3,-1.1,24,$1919445,Free Agency,*D
59,John Olerud*\olerujo01,26,TOR,135,581,8,1,-2,1,-8,1,0.2,22,23,2.2,.501,.501,2.1,-0.6,22,$5750000,Amateur Draft,*3
60,Dave Martinez*\martida01,30,CHW,119,349,10,1,1,4,-6,10,1.0,13,23,2.2,.508,.506,1.8,-0.2,19,$650000,Free Agency,397/8D1
61,Kevin Seitzer\seitzke01,33,MIL,132,570,8,-0,-2,-2,-2,1,0.2,21,23,2.2,.501,.501,2.4,-0.4,25,$938890,Free Agency,53D
62,Wally Joyner*\joynewa01,33,KCR,131,550,11,1,-1,-2,-7,2,0.2,21,23,2.2,.501,.501,2.3,-0.8,24,$4800000,Free Agency,*3/D
63,Gerald Williams\willige02,28,NYY,100,208,2,0,-0,15,-3,14,1.4,8,22,2.1,.514,.508,0.6,1.2,7,$125000,Amateur Draft,79/8D
64,Dean Palmer\palmede01,26,TEX,36,145,14,0,1,2,1,17,1.6,5,23,2.1,.544,.510,2.0,0.2,21,$1925000,Amateur Draft,5
65,Jeff Cirillo\cirilje01,25,MIL,125,384,7,1,-0,-2,2,8,0.8,14,22,2.1,.506,.504,2.3,-0.0,24,$109000,Amateur Draft,*54/36
66,Brent Gates#\gatesbr01,25,OAK,136,585,-17,1,1,11,3,-2,-0.2,22,20,1.9,.498,.499,0.9,1.3,9,$190000,Amateur Draft,*4/D3
67,Troy O'Leary*\o'leatr01,25,BOS,112,434,6,-2,0,3,-5,3,0.4,16,20,1.9,.503,.502,1.6,-0.1,16,$125000,Waivers,*978/D
68,Geronimo Berroa\berroge01,30,OAK,141,616,14,-0,-0,-7,-10,-4,-0.3,23,19,1.9,.498,.498,2.5,-1.6,26,$235000,Free Agency,D97
69,Keith Lockhart*\lockhke01,30,KCR,94,300,5,4,1,-1,0,8,0.8,11,19,1.9,.508,.505,2.0,-0.1,21,$124000,Free Agency,45D
70,Mike Devereaux\devermi01,32,CHW,92,361,6,-3,-0,5,-3,5,0.5,14,19,1.8,.505,.503,1.3,0.2,14,$1350000,Free Agency,9/8
71,Juan Gonzalez\gonzaju03,25,TEX,90,374,13,0,-2,0,-8,3,0.3,14,17,1.6,.503,.502,1.6,-0.8,17,$5400000,Amateur Free Agent,D/7
72,Mike Blowers\blowemi01,30,SEA,134,498,3,-2,-2,-4,1,-3,-0.2,19,16,1.5,.498,.498,1.9,-0.2,20,$694445,Traded,*5/397
73,Dwayne Hosey#\hoseydw01,28,BOS,24,77,6,1,0,6,0,13,1.3,3,16,1.5,.553,.508,1.0,0.6,10,$110000,Waivers,8/7D9
74,Rusty Greer*\greerru01,26,TEX,131,478,2,1,-0,2,-7,-2,-0.1,18,16,1.5,.499,.499,1.4,-0.4,14,$175000,Amateur Draft,*97/83
75,Rex Hudler\hudlere01,34,CAL,84,241,-4,3,1,7,0,7,0.7,9,16,1.5,.508,.504,0.9,0.7,9,$347223,Free Agency,47/8D39
76,Tim Raines#\raineti01,35,CHW,133,581,11,2,1,-13,-7,-6,-0.5,22,16,1.5,.496,.497,2.8,-1.9,29,$3700000,Free Agency,*7D/9
77,Luis Sojo\sojolu01,30,SEA,102,370,-3,-2,0,2,5,2,0.2,14,16,1.5,.502,.501,1.4,0.6,14,$400000,Free Agency,64/7
78,Lou Whitaker*\whitalo01,38,DET,84,285,10,1,-0,-6,1,5,0.5,11,16,1.5,.506,.503,2.0,-0.4,21,$3783334,Free Agency,4/D
79,Chad Curtis\curtich01,26,DET,144,670,5,-6,-0,-10,3,-9,-0.7,23,15,1.4,.494,.495,2.4,-0.7,25,$1900000,Traded,*8
80,Omar Vizquel#\vizquom01,28,CLE,136,622,-18,0,2,1,8,-7,-0.6,22,15,1.4,.495,.496,1.4,0.9,14,$2900000,Traded,*6
81,Ron Karkovice\karkoro01,31,CHW,113,382,-7,-2,-0,4,6,0,0.1,14,14,1.4,.500,.500,1.0,1.0,10,$1773615,Amateur Draft,*2
82,Johnny Damon*\damonjo01,21,KCR,47,206,-3,4,1,5,1,7,0.7,8,14,1.4,.513,.504,0.9,0.6,9,$109000,Amateur Draft,8/9
83,Mark McLemore#\mclemma01,30,TEX,129,542,-10,-1,2,5,-2,-6,-0.5,20,14,1.4,.495,.496,0.9,0.4,9,$1213890,Free Agency,74/9D
84,Sandy Alomar\alomasa02,29,CLE,66,218,4,-0,-1,0,3,6,0.6,8,14,1.3,.508,.503,1.3,0.3,14,$2550000,Traded,2
85,Lyle Mouton\moutoly01,26,CHW,58,201,6,1,-1,2,-3,6,0.6,8,14,1.3,.510,.504,1.1,-0.0,11,$109000,Traded,97/D
86,Paul Molitor\molitpa01,38,TOR,130,598,3,2,-0,0,-12,-8,-0.7,21,13,1.3,.494,.495,1.3,-1.1,13,$4500000,Free Agency,*D
87,Otis Nixon#\nixonot01,36,TEX,139,656,-11,-0,2,-4,3,-9,-0.8,23,13,1.3,.493,.494,1.7,-0.1,17,$3150000,Traded,*8
