1,Steve Gromek#\gromest01,23,CLE,2,0,2,,81,1.000,1.000,.248,1.000,.321,1.000,.342,2.000,.664,503,.000,1.0,0.1,,.000,.000,,/1
2,Jack Kramer\krameja01,25,SLB,2,1,1,27.3,89,.500,.500,.260,.500,.334,1.000,.358,1.500,.692,329,.974,0.6,0.1,2.000,.500,.500,,/1
3,Lew Flick*\flickle01,28,PHA,5,2,2,27.3,86,.600,.600,.255,.600,.329,.600,.352,1.200,.681,253,.974,0.9,0.1,1.500,.000,.000,,/O9
4,Prince Oana\oanapr01,33,DET,27,18,7,10.6,92,.391,.385,.264,.407,.340,.654,.364,1.061,.704,199,.868,3.0,0.3,1.000,.308,.269,.0,1
5,Joe Cronin\cronijo01,36,BOS,88,56,17,8.3,89,.279,.312,.259,.398,.333,.558,.357,.956,.690,176,.806,7.4,0.8,.964,.390,.247,.0,5
6,Bill Burgo\burgobi01,23,PHA,76,46,14,8.3,86,.368,.371,.255,.421,.329,.529,.352,.950,.681,178,.807,6.6,0.7,.891,.186,.157,.0,7O
7,Gene Woodling*\woodlge01,20,CLE,27,18,5,7.6,81,.333,.320,.248,.346,.321,.600,.342,.946,.663,183,.780,2.2,0.2,.941,.320,.280,.0,/O98
8,Bill Dickey*\dickebi01,36,NYY,284,164,53,8.8,88,.358,.351,.257,.445,.332,.492,.355,.937,.687,173,.824,24.8,2.7,.988,.314,.140,2.7,2
9,Charlie Keller*\kellech01,26,NYY,620,387,106,7.5,88,.257,.271,.257,.396,.332,.525,.355,.922,.687,167,.775,45.2,4.8,.979,.465,.254,11.4,*O7
10,Rudy York\yorkru01,29,DET,661,448,109,6.6,92,.269,.271,.264,.366,.340,.527,.364,.893,.704,152,.735,36.6,3.9,.871,.403,.256,8.7,*3
11,Jeff Heath*\heathje01,28,CLE,488,320,73,6.2,81,.282,.274,.248,.369,.321,.481,.342,.850,.663,155,.712,29.2,3.2,.828,.349,.208,7.8,*O7/89
12,Vern Stephens\stephve01,22,SLB,571,382,88,6.3,89,.302,.289,.260,.357,.334,.482,.358,.839,.693,141,.716,25.3,2.7,.801,.301,.193,5.3,*6O/79
13,Marv Breuer\breuema01,29,NYY,3,2,1,13.6,88,.333,.333,.257,.500,.332,.333,.355,.833,.687,145,.912,0.3,0.0,1.000,.333,.000,,/1
14,Bill LeFebvre*\lefebbi01,27,WSH,15,11,2,5.0,84,.286,.286,.252,.333,.325,.500,.347,.833,.672,147,.620,0.9,0.1,.727,.286,.214,,/1
