1,Tim Lollar*\lollati01,30,BOS,1,0,1,,101,1.000,1.000,.262,1.000,.330,1.000,.408,2.000,.738,448,.000,0.5,0.0,,.000,.000,,1
2,Pat Dodson*\dodsopa01,26,BOS,15,7,6,22.9,100,.500,.417,.262,.533,.329,.833,.408,1.367,.737,266,.948,3.1,0.3,1.857,.667,.417,.0,/3
3,Dave Sax\saxda01,27,BOS,11,6,4,17.8,100,.444,.455,.261,.455,.330,.818,.408,1.273,.737,239,.921,2.0,0.2,1.500,.364,.364,.0,/23
4,Jay Bell\bellja01,20,CLE,16,9,5,14.8,99,.400,.357,.259,.438,.327,.714,.404,1.152,.731,211,.892,2.2,0.2,1.333,.500,.357,.0,/4D
5,Terry Steinbach\steinte01,24,OAK,16,10,4,10.7,93,.231,.333,.252,.375,.319,.733,.393,1.108,.712,204,.820,1.9,0.2,1.200,.467,.400,.0,/2
6,Dave Valle\valleda01,25,SEA,60,37,14,10.1,100,.317,.340,.262,.417,.330,.679,.408,1.096,.737,193,.804,6.8,0.6,1.162,.472,.340,.0,2/3
7,Johnny Grubb*\grubbjo01,37,DET,243,144,54,10.0,100,.331,.333,.262,.412,.329,.590,.408,1.002,.737,170,.802,21.4,2.1,1.085,.386,.257,.0,D79
8,Mark Ryal*\ryalma01,25,CAL,34,21,7,8.9,99,.385,.375,.260,.412,.328,.563,.406,.974,.734,164,.765,2.6,0.2,1.000,.281,.188,1.3,/93D
9,Don Mattingly*\mattido01,25,NYY,742,467,150,8.6,99,.333,.352,.260,.394,.328,.573,.406,.967,.734,161,.753,58.3,5.6,.969,.300,.222,.0,*3/5D
10,Al Woods*\woodsal01,32,MIN,32,20,6,8.0,101,.318,.321,.263,.375,.331,.571,.410,.946,.741,153,.729,2.1,0.2,1.000,.357,.250,.0,/D7
11,Jerry Browne#\brownje01,20,TEX,25,16,4,6.7,102,.500,.417,.264,.440,.332,.500,.412,.940,.744,154,.658,1.8,0.2,.688,.042,.083,,/4
12,Wade Boggs*\boggswa01,28,BOS,693,396,133,9.0,100,.374,.357,.262,.453,.330,.486,.408,.939,.737,157,.768,54.4,5.2,.987,.303,.129,.0,*5
13,Ken Phelps*\phelpke01,31,SEA,441,269,81,8.0,100,.269,.247,.262,.406,.330,.526,.408,.932,.737,152,.730,29.4,2.8,1.030,.532,.279,3.7,3D
14,Jesse Barfield\barfije01,26,TOR,671,441,122,7.4,103,.319,.289,.265,.368,.333,.559,.413,.927,.747,146,.698,37.7,3.6,.931,.387,.270,13.3,*98
15,Mike Stanley\stanlmi02,23,TEX,33,20,7,9.4,102,.409,.333,.264,.394,.332,.533,.412,.927,.744,148,.781,2.1,0.2,1.000,.333,.200,1.0,/52D7
16,Dan Pasqua*\pasquda01,24,NYY,332,204,62,8.1,99,.353,.293,.260,.399,.328,.525,.406,.924,.734,151,.734,21.6,2.1,.985,.407,.232,3.6,79/3D
17,Kirby Puckett\puckeki01,26,MIN,723,485,127,7.0,101,.349,.328,.263,.366,.331,.537,.410,.903,.741,142,.677,36.2,3.5,.857,.271,.209,24.3,*8
18,Darrell Porter*\porteda02,34,TEX,178,118,30,6.8,102,.315,.265,.264,.360,.332,.535,.411,.895,.744,138,.665,8.1,0.8,.898,.413,.271,1.8,2D
19,Phil Lombardi\lombaph01,23,NYY,41,28,6,5.7,99,.296,.278,.260,.366,.328,.528,.406,.894,.734,141,.592,2.2,0.2,.857,.361,.250,.0,/72
20,Kevin Seitzer\seitzke01,24,KCR,116,65,21,8.6,101,.363,.323,.263,.440,.331,.448,.410,.888,.740,142,.755,6.8,0.7,.969,.323,.125,.0,3/75
21,Ron Hassey*\hassero01,33,TOT,393,250,65,7.0,101,.329,.323,.263,.406,.331,.481,.410,.887,.741,140,.674,21.3,2.1,.862,.293,.158,1.8,2D
22,George Bell\bellge02,26,TOR,690,472,113,6.4,103,.301,.309,.265,.349,.333,.532,.413,.881,.747,133,.640,27.8,2.7,.822,.285,.223,11.4,*7D/5
23,George Brett*\brettge01,33,KCR,529,325,89,7.3,101,.292,.290,.263,.401,.331,.481,.410,.881,.741,138,.695,27.7,2.7,.919,.370,.190,1.9,*5/D6
24,Jim Rice\riceji01,33,BOS,693,447,115,6.9,100,.340,.324,.262,.384,.330,.490,.408,.874,.737,137,.670,33.8,3.3,.840,.265,.167,.0,*7/D
25,Fred Lynn*\lynnfr01,34,BAL,456,309,69,6.0,99,.285,.287,.259,.371,.327,.499,.404,.869,.731,137,.610,20.8,2.0,.830,.345,.212,3.7,8/D
26,Gary Gaetti\gaettga01,27,MIN,661,465,99,5.7,101,.298,.287,.263,.347,.331,.518,.410,.865,.740,131,.589,25.3,2.4,.799,.317,.232,19.8,*5/647
27,Kirk Gibson*\gibsoki01,29,DET,521,342,88,6.9,100,.290,.268,.262,.371,.330,.492,.408,.863,.737,133,.670,21.5,2.1,.950,.442,.224,30.7,*9/D8
28,Matt Nokes*\nokesma01,22,DET,25,17,4,6.3,100,.318,.333,.262,.360,.330,.500,.408,.860,.737,132,.633,0.9,0.1,.765,.208,.167,.0,/2
29,Eddie Murray#\murraed02,30,BAL,578,366,92,6.7,99,.309,.305,.259,.396,.327,.463,.404,.859,.731,136,.661,28.1,2.7,.859,.321,.158,5.1,*3D
30,Larry Parrish\parrila01,32,TEX,524,359,80,6.0,102,.305,.276,.264,.347,.332,.509,.412,.856,.744,128,.610,18.0,1.7,.827,.349,.233,5.4,D5
31,Pete O'Brien*\o'bripe03,28,TEX,641,417,98,6.3,102,.295,.290,.264,.385,.332,.468,.411,.854,.744,130,.632,25.1,2.4,.833,.336,.178,6.8,*3
32,Dwight Evans\evansdw01,34,BOS,640,414,100,6.4,100,.283,.259,.262,.376,.330,.476,.408,.853,.737,131,.644,26.9,2.6,.874,.401,.217,5.4,*9/D
33,Phil Bradley\bradlph01,27,SEA,615,387,99,6.8,100,.395,.310,.262,.405,.330,.445,.408,.849,.737,132,.668,27.1,2.6,.854,.298,.135,15.3,*7/8
34,Joe Carter\cartejo01,26,CLE,709,487,116,6.4,99,.313,.302,.259,.335,.327,.514,.404,.849,.731,130,.638,24.5,2.4,.837,.294,.213,29.0,937/8
35,Brian Downing\downibr01,35,CAL,631,405,96,6.3,99,.281,.267,.260,.389,.328,.452,.406,.841,.734,130,.636,26.7,2.6,.860,.361,.185,6.7,*7D
36,Mel Hall*\hallme01,25,CLE,480,324,75,6.2,99,.312,.296,.259,.346,.327,.493,.404,.839,.731,128,.626,16.5,1.6,.801,.281,.197,9.0,*79/D
37,Greg Walker*\walkegr01,26,CHW,316,213,48,6.0,104,.285,.277,.266,.345,.335,.493,.415,.838,.750,122,.614,7.7,0.8,.805,.316,.216,1.9,3/D
38,Robin Yount\yountro01,30,MIL,595,380,94,6.6,103,.348,.312,.265,.388,.333,.450,.413,.838,.747,125,.654,20.2,2.0,.831,.274,.138,11.0,*8/D3
39,Tom Dodd\doddto01,27,BAL,16,11,2,4.9,99,.200,.231,.259,.375,.327,.462,.404,.837,.731,129,.518,0.6,0.1,.818,.385,.231,.0,/D5
40,Danny Tartabull\tartada01,23,SEA,578,396,85,5.7,100,.340,.270,.261,.347,.330,.489,.408,.836,.737,125,.593,17.4,1.7,.788,.331,.219,6.9,947/D5
41,Kent Hrbek*\hrbekke01,26,MIN,634,427,93,5.8,101,.264,.267,.263,.353,.331,.478,.410,.831,.740,124,.599,19.2,1.9,.810,.340,.211,3.7,*3/D
42,Rob Deer\deerro01,25,MIL,546,369,82,5.9,103,.292,.232,.265,.336,.333,.494,.413,.830,.747,120,.608,12.6,1.2,.846,.423,.262,8.7,*9/37
