1,Jerry Moses\mosesje01,28,CHW,2,1,2,53.8,94,.500,.500,.260,.500,.330,1.500,.382,2.000,.713,443,.990,0.8,0.1,3.000,1.000,1.000,,/3D
2,Joe Lis\lisjo01,28,CLE,18,10,6,16.2,92,.222,.308,.257,.444,.326,.923,.377,1.368,.704,281,.918,3.4,0.3,1.778,.846,.615,.0,/3
3,Charlie Sands*\sandsch01,27,OAK,3,1,1,26.9,91,1.000,.500,.256,.667,.325,.500,.376,1.167,.701,238,.966,0.5,0.0,2.000,.500,.000,,/D
4,Andy Merchant*\merchan01,24,BOS,5,2,1,13.5,100,.500,.500,.268,.600,.339,.500,.394,1.100,.733,204,.889,0.7,0.1,1.500,.250,.000,,/2
5,Kim Andrew\andreki01,21,BOS,2,1,1,26.9,100,.500,.500,.268,.500,.340,.500,.394,1.000,.734,174,.966,0.2,0.0,1.000,.000,.000,,/4
6,Gaylen Pitts\pittsga01,29,OAK,3,3,0,0.0,91,.333,.333,.256,.333,.325,.667,.376,1.000,.701,180,.000,0.3,0.0,.667,.333,.333,,/564
7,Tim McCarver*\mccarti01,33,BOS,22,13,5,10.4,100,.444,.381,.268,.409,.339,.571,.394,.981,.733,166,.832,1.7,0.2,1.000,.238,.190,,/23
8,Fred Lynn*\lynnfr01,23,BOS,605,381,120,8.5,100,.364,.331,.268,.401,.339,.566,.394,.967,.733,162,.775,45.6,4.6,1.000,.362,.235,13.5,*8
9,John Mayberry*\maybejo01,26,KCR,683,410,135,8.9,95,.281,.291,.261,.416,.332,.547,.384,.963,.716,168,.789,56.4,5.6,1.059,.475,.256,8.7,*3D
10,Carlton Fisk\fiskca01,27,BOS,294,188,54,7.7,100,.345,.331,.268,.395,.339,.529,.394,.923,.733,150,.744,17.8,1.8,.909,.304,.198,5.7,2/D
11,Rod Carew*\carewro01,29,MIN,617,379,118,8.4,94,.363,.359,.260,.421,.330,.497,.382,.919,.713,157,.772,43.6,4.4,.986,.307,.138,20.0,*43/D
12,Boog Powell*\powelbo01,33,CLE,502,321,89,7.5,92,.298,.297,.257,.377,.326,.524,.377,.901,.704,154,.732,31.8,3.2,.911,.359,.228,1.9,*3/D
13,Cecil Cooper*\coopece01,25,BOS,333,223,57,6.9,100,.310,.311,.268,.355,.339,.544,.394,.899,.733,143,.702,15.8,1.6,.853,.285,.233,1.9,D3
14,Royle Stillman*\stillro02,24,BAL,15,8,3,10.1,88,.545,.429,.251,.467,.320,.429,.369,.895,.689,162,.826,1.1,0.1,.875,.071,.000,,/D9
15,Frank Robinson\robinfr02,39,CLE,149,94,25,7.2,92,.200,.237,.257,.385,.326,.508,.377,.894,.704,153,.717,9.3,0.9,.967,.517,.271,.0,D
16,Bernie Carbo*\carbobe01,27,BOS,407,251,68,7.3,100,.282,.257,.268,.409,.339,.483,.394,.892,.733,143,.724,23.1,2.3,.955,.480,.226,3.5,97D
17,Bobby Bonds\bondsbo01,29,NYY,626,418,103,6.6,92,.304,.270,.257,.375,.326,.512,.377,.888,.704,151,.687,37.2,3.7,.910,.435,.242,31.0,*98D/7
