1,John Morris\morrijo06,27,SEP,2,0,1,,92,1.000,1.000,.251,1.000,.327,1.000,.379,2.000,.706,470,.000,0.8,0.1,,.000,.000,,/1
2,Lloyd Allen\allenll01,19,CAL,2,1,1,27.0,90,.500,.500,.248,.500,.323,1.000,.374,1.500,.696,323,.968,0.6,0.1,2.000,.500,.500,,/1
3,Rick Dempsey\dempsri01,19,MIN,7,3,2,18.0,98,.500,.500,.259,.571,.336,.667,.391,1.238,.727,241,.934,1.3,0.1,1.667,.333,.167,,/2
4,Frank Bertaina*\bertafr01,25,TOT,14,10,2,5.4,90,.444,.417,.248,.462,.324,.750,.374,1.212,.699,243,.611,2.2,0.2,1.111,.417,.333,.0,1
5,Jerry Crider\crideje01,27,MIN,9,5,3,16.2,98,.571,.444,.259,.444,.336,.667,.391,1.111,.727,203,.921,1.2,0.1,1.200,.222,.222,,1
6,Ron Blomberg*\blombro01,20,NYY,7,3,2,18.0,91,.500,.500,.250,.571,.326,.500,.377,1.071,.703,208,.934,1.0,0.1,1.333,.167,.000,,/7
7,Ken Brett*\brettke01,20,BOS,13,11,1,2.4,100,.250,.300,.261,.364,.339,.700,.394,1.064,.733,185,.270,1.1,0.1,.889,.500,.400,.0,/1
8,Reggie Jackson*\jacksre01,23,OAK,678,413,144,9.4,91,.288,.275,.249,.410,.324,.608,.375,1.018,.699,189,.813,68.3,6.9,1.139,.556,.333,20.4,*98
9,Harmon Killebrew\killeha01,33,MIN,709,424,146,9.3,98,.244,.276,.259,.427,.336,.584,.391,1.011,.727,177,.809,64.3,6.5,1.143,.580,.308,13.8,53
10,Rickey Clark\clarkri01,23,CAL,2,2,0,0.0,90,.500,.500,.248,.500,.323,.500,.374,1.000,.696,189,.000,0.2,0.0,.500,.000,.000,,/1
11,Horacio Pina\pinaho01,24,CLE,6,3,2,18.0,97,.750,.500,.258,.500,.335,.500,.389,1.000,.724,178,.934,0.6,0.1,1.000,.000,.000,,1
12,Bob Reed\reedbo01,24,DET,2,1,1,27.0,99,1.000,.500,.260,.500,.338,.500,.392,1.000,.730,176,.968,0.2,0.0,1.000,.000,.000,,/1
13,Chris Zachary*\zachach02,25,KCR,2,1,1,27.0,95,1.000,.500,.254,.500,.331,.500,.384,1.000,.715,181,.968,0.2,0.0,1.000,.000,.000,,/1
14,Rico Petrocelli\petrori01,26,BOS,643,402,129,8.7,100,.275,.297,.261,.403,.339,.589,.394,.992,.733,168,.788,52.5,5.3,1.048,.471,.292,5.6,*6/5
15,Greg Goossen\goossgr01,23,SEP,157,103,30,7.9,92,.330,.309,.251,.385,.327,.597,.379,.982,.706,175,.757,13.4,1.4,.980,.388,.288,1.8,3/7
16,Frank Howard\howarfr01,32,WSA,702,449,132,7.9,90,.282,.296,.247,.402,.323,.574,.373,.976,.696,178,.760,62.4,6.3,1.004,.453,.279,2.0,*73/9
17,Curt Motton\mottocu01,28,BAL,104,64,22,9.3,96,.288,.303,.256,.398,.332,.573,.386,.971,.718,168,.809,8.4,0.8,1.063,.438,.270,4.0,7/9
18,Mike Epstein*\epstemi01,26,WSA,500,306,96,8.5,90,.297,.278,.247,.414,.323,.551,.373,.965,.696,176,.782,44.4,4.5,1.033,.476,.273,3.8,*3
19,Tito Francona*\francti01,35,OAK,99,58,21,9.8,91,.361,.341,.249,.418,.324,.541,.375,.960,.699,173,.823,8.7,0.9,1.036,.341,.200,.0,3/7
20,Frank Robinson\robinfr02,33,BAL,643,391,126,8.7,96,.299,.308,.256,.415,.332,.540,.385,.955,.718,165,.790,49.8,5.0,1.026,.406,.232,14.0,*93/7
