1,Hal Haydel\haydeha01,25,MIN,3,1,4,107.6,100,1.000,.667,.261,.667,.336,2.000,.399,2.667,.735,600,.997,2.0,0.2,6.000,1.333,1.333,.0,/1
2,Jim Lonborg\lonboji01,28,BOS,9,5,4,21.5,104,.500,.444,.267,.444,.343,.889,.407,1.333,.750,248,.950,1.7,0.2,1.600,.444,.444,.0,/1
3,Danny Murphy*\murphda04,27,CHW,8,5,2,10.8,98,.333,.333,.259,.500,.334,.833,.395,1.333,.729,261,.843,1.4,0.1,1.400,.833,.500,.0,1
4,Jose Santiago\santijo02,29,BOS,3,1,1,26.9,104,.667,.667,.267,.667,.343,.667,.407,1.333,.750,258,.966,0.6,0.1,2.000,.000,.000,,/1
5,Bobby Brooks\brookbo01,24,OAK,19,13,4,8.3,95,.444,.333,.254,.368,.328,.722,.388,1.091,.717,198,.768,2.2,0.2,1.000,.389,.389,.0,/79
6,Carl Yastrzemski*\yastrca01,30,BOS,698,407,157,10.4,104,.316,.329,.267,.452,.343,.592,.407,1.044,.750,177,.834,68.0,6.8,1.170,.507,.263,29.2,37/8
7,Dave Baldwin\baldwda01,32,MIL,2,1,1,26.9,97,.500,.500,.258,.500,.332,.500,.394,1.000,.726,178,.966,0.2,0.0,1.000,.000,.000,,1
8,Rob Gardner\gardnro01,25,NYY,3,2,1,13.4,93,.500,.333,.252,.333,.325,.667,.385,1.000,.710,176,.890,0.3,0.0,1.000,.333,.333,,/1
9,Paul Splittorff*\splitpa01,23,KCR,2,1,1,26.9,97,.500,.500,.257,.500,.331,.500,.392,1.000,.723,179,.966,0.2,0.0,1.000,.000,.000,,/1
10,Gene Tenace\tenacge01,23,OAK,128,77,26,9.1,95,.368,.305,.254,.430,.328,.562,.388,.992,.717,176,.797,11.8,1.2,1.039,.457,.257,.0,2
11,Frank Howard\howarfr01,33,WSA,706,437,130,8.0,93,.288,.283,.252,.416,.325,.546,.385,.962,.710,170,.757,59.4,5.9,1.026,.495,.263,2.0,*73/9
12,Boog Powell*\powelbo01,28,BAL,642,393,123,8.4,98,.289,.297,.259,.412,.333,.549,.395,.962,.729,163,.774,50.2,5.0,1.034,.451,.253,1.9,*3
13,Pete Koegel\koegepe01,22,MIL,9,6,2,9.0,98,.250,.250,.258,.333,.332,.625,.394,.958,.726,159,.793,0.6,0.1,1.000,.500,.375,.0,/7
14,Harmon Killebrew\killeha01,34,MIN,665,423,116,7.4,100,.249,.271,.261,.411,.336,.546,.399,.957,.735,159,.729,48.8,4.9,1.000,.512,.275,.0,*53
15,Luis Tiant\tiantlu01,29,MIN,36,22,8,9.8,100,.500,.406,.261,.424,.336,.531,.399,.955,.735,159,.818,2.6,0.3,1.000,.188,.125,.0,1
16,Merv Rettenmund\retteme01,27,BAL,385,250,72,7.8,98,.346,.322,.259,.394,.334,.544,.395,.938,.729,156,.746,25.8,2.6,.947,.352,.222,15.1,897
17,Rod Carew*\carewro01,24,MIN,204,128,39,8.2,100,.415,.366,.261,.407,.336,.524,.399,.930,.735,152,.765,13.2,1.3,.867,.204,.157,4.0,4/3
18,Frank Robinson\robinfr02,34,BAL,553,347,99,7.7,98,.312,.306,.259,.398,.334,.520,.395,.918,.729,151,.742,35.3,3.6,.944,.363,.214,3.7,*9/3
19,George Thomas\thomage01,32,BOS,112,68,20,7.9,104,.376,.343,.267,.420,.342,.485,.407,.904,.750,142,.753,6.4,0.6,.897,.253,.141,.0,7/59
20,Ken Brett*\brettke01,21,BOS,45,30,8,7.2,104,.344,.317,.267,.364,.342,.537,.407,.900,.750,138,.718,2.0,0.2,.862,.268,.220,.0,1
21,Tommy Harper\harpeto01,29,MIL,692,456,122,7.2,98,.315,.296,.258,.377,.332,.522,.394,.899,.726,146,.720,38.6,3.9,.931,.389,.225,34.1,*54/789
22,Brant Alyea\alyeabr01,29,MIN,290,199,46,6.2,100,.307,.291,.261,.366,.336,.531,.399,.897,.735,142,.663,14.3,1.4,.848,.349,.240,5.1,7/9
23,Ron Hansen\hansero02,32,NYY,113,68,20,7.9,93,.291,.297,.252,.420,.325,.473,.385,.892,.710,152,.753,7.6,0.8,.939,.374,.176,.0,65/4
24,Ted Savage\savagte01,33,MIL,343,219,57,7.0,98,.291,.279,.258,.402,.332,.482,.394,.884,.726,144,.709,18.8,1.9,.929,.424,.203,10.9,978/3
25,Tony Oliva*\olivato01,31,MIN,674,449,112,6.7,100,.334,.325,.261,.364,.336,.514,.399,.878,.735,137,.693,29.7,3.0,.822,.252,.189,8.2,*9/8
26,Allan Lewis#\lewisal01,28,OAK,9,8,1,3.4,95,.143,.250,.254,.250,.328,.625,.388,.875,.717,137,.389,0.2,0.0,1.571,1.125,.375,1.8,/7
27,Jim Rittwage\rittwji01,25,CLE,8,5,2,10.8,101,.375,.375,.262,.375,.337,.500,.401,.875,.738,136,.843,0.4,0.0,.800,.125,.125,,/15
