1,Tony Oliva*\olivato01,25,MIN,719,476,132,7.5,97,.322,.323,.257,.359,.325,.557,.399,.916,.724,150,.738,42.6,4.3,.894,.293,.234,17.5,*9/87
2,Harmon Killebrew\killeha01,28,MIN,682,440,122,7.5,97,.270,.270,.257,.377,.325,.548,.399,.924,.724,153,.738,42.6,4.3,.956,.438,.277,.0,*7/9
3,Mickey Mantle#\mantlmi01,32,NYY,567,339,121,9.6,98,.320,.303,.258,.423,.327,.591,.401,1.015,.728,177,.817,53.4,5.4,1.122,.508,.288,10.2,*879
4,Bob Allison\allisbo01,29,MIN,594,362,119,8.8,97,.299,.287,.257,.404,.325,.553,.399,.957,.724,163,.794,45.8,4.6,1.058,.472,.266,15.2,3879
5,Brooks Robinson\robinbr01,27,BAL,685,453,115,6.8,96,.313,.317,.256,.368,.324,.521,.397,.889,.721,145,.706,37.5,3.8,.862,.289,.204,1.9,*5
6,Rocky Colavito\colavro01,30,KCA,681,449,110,6.6,99,.253,.274,.260,.366,.329,.507,.404,.873,.734,137,.692,31.0,3.2,.874,.378,.233,5.5,*9/7
7,Boog Powell*\powelbo01,22,BAL,506,314,105,9.0,96,.284,.290,.256,.399,.324,.606,.397,1.005,.721,176,.799,45.0,4.6,1.081,.495,.316,.0,*7/3
8,Eddie Bressoud\bressed01,32,BOS,644,415,99,6.4,100,.332,.293,.261,.372,.330,.456,.406,.828,.736,125,.681,21.9,2.2,.807,.290,.163,1.9,*6
9,Al Kaline\kalinal01,29,DET,608,389,97,6.7,98,.298,.293,.258,.383,.327,.469,.401,.851,.727,134,.699,27.0,2.8,.852,.324,.175,6.5,*9
10,Elston Howard\howarel01,35,NYY,607,393,93,6.4,98,.337,.313,.258,.371,.327,.455,.401,.825,.728,127,.678,20.8,2.1,.779,.229,.142,1.9,*2
11,Dick Stuart\stuardi01,31,BOS,651,454,93,5.5,100,.302,.279,.261,.320,.330,.491,.406,.811,.736,118,.618,12.8,1.3,.753,.274,.212,.0,*3
12,Roger Maris*\marisro01,29,NYY,584,379,91,6.5,98,.287,.281,.258,.364,.327,.464,.401,.828,.727,127,.684,19.1,2.0,.822,.310,.183,5.4,*98
13,Zoilo Versalles\versazo01,24,MIN,717,506,91,4.8,97,.273,.259,.257,.311,.325,.431,.399,.742,.724,104,.560,1.0,0.1,.692,.250,.171,16.5,*6
14,Pete Ward*\wardpe01,26,CHW,608,405,91,6.0,94,.289,.282,.252,.348,.320,.473,.392,.821,.712,129,.657,21.9,2.2,.792,.295,.191,1.9,*5
15,Wayne Causey*\causewa01,27,KCA,705,460,90,5.3,99,.303,.281,.260,.377,.329,.386,.404,.763,.734,110,.598,12.5,1.3,.720,.248,.104,.0,*64/5
16,Jim Fregosi\fregoji01,22,LAA,591,391,89,6.1,87,.302,.277,.244,.369,.311,.463,.379,.833,.690,141,.662,29.8,3.0,.827,.339,.186,11.1,*6
17,Leon Wagner*\wagnele01,30,CLE,710,501,89,4.8,96,.265,.253,.256,.316,.324,.434,.397,.750,.721,107,.555,4.5,0.5,.713,.287,.181,19.3,*7
18,Carl Yastrzemski*\yastrca01,24,BOS,646,440,89,5.4,100,.322,.289,.261,.374,.330,.451,.406,.825,.736,124,.613,20.2,2.1,.763,.296,.162,8.6,*87/5
19,Floyd Robinson*\robinfl01,28,CHW,606,386,87,6.1,94,.310,.301,.252,.388,.320,.408,.392,.795,.712,125,.658,20.4,2.1,.771,.248,.107,9.9,*97
