1,Rod Carew*\carewro01,31,MIN,694,402,160,10.7,99,.408,.388,.265,.449,.329,.570,.403,1.019,.732,178,.821,68.6,6.6,1.093,.310,.182,17.4,*3/4D
2,Jim Rice\riceji01,24,BOS,710,468,136,7.8,110,.341,.320,.281,.376,.347,.593,.427,.969,.774,147,.721,40.9,4.0,.959,.357,.273,8.9,*D97
3,Ken Singleton#\singlke01,30,BAL,651,382,124,8.7,95,.365,.328,.259,.438,.322,.507,.394,.945,.716,165,.760,55.3,5.3,1.011,.377,.179,.0,*9/D
4,Hal McRae\mcraeha01,31,KCR,720,483,119,6.6,102,.292,.298,.269,.366,.333,.515,.409,.881,.742,136,.656,33.0,3.2,.853,.315,.217,19.4,*D7
5,Carlton Fisk\fiskca01,29,BOS,632,394,117,8.0,110,.329,.315,.281,.402,.347,.521,.427,.922,.774,138,.729,32.1,3.1,.953,.347,.205,11.0,*2
6,Mitchell Page*\pagemi02,25,OAK,592,366,117,8.6,97,.343,.307,.263,.405,.326,.521,.400,.926,.726,154,.754,40.6,3.9,1.064,.443,.214,28.0,*7/D9
7,Lyman Bostock*\bostoly01,26,MIN,660,427,116,7.3,99,.350,.336,.265,.389,.329,.508,.403,.897,.732,144,.696,37.1,3.6,.880,.273,.172,14.9,*87/D9
8,Reggie Jackson*\jacksre01,31,NYY,606,385,116,8.1,99,.321,.286,.265,.375,.329,.550,.403,.925,.732,150,.734,38.2,3.7,.997,.432,.265,22.2,*9D
9,Toby Harrah\harrato01,28,TEX,673,429,112,7.0,101,.258,.263,.267,.393,.332,.479,.407,.872,.738,136,.680,32.3,3.1,.964,.458,.215,27.0,*5/6
10,Mike Hargrove*\hargrmi01,27,TEX,648,397,110,7.4,101,.313,.305,.267,.420,.332,.476,.407,.897,.738,144,.703,38.6,3.7,.930,.362,.171,3.6,*3
11,Ron LeFlore\lefloro01,29,DET,698,475,110,6.2,104,.378,.325,.272,.363,.337,.475,.414,.838,.751,123,.630,18.7,1.8,.789,.238,.150,22.7,*8
12,Carl Yastrzemski*\yastrca01,37,BOS,643,415,110,7.1,110,.273,.296,.281,.372,.347,.505,.427,.877,.774,125,.686,21.8,2.1,.906,.358,.210,15.8,*7/3D9
13,Al Cowens\cowenal01,25,KCR,661,449,109,6.5,102,.317,.312,.269,.361,.333,.525,.409,.885,.742,137,.650,28.9,2.8,.837,.287,.213,18.9,*98/D
14,George Brett*\brettge01,24,KCR,627,418,108,6.9,102,.296,.312,.269,.373,.333,.532,.409,.905,.742,142,.676,32.1,3.1,.871,.321,.220,17.1,*5/D6
15,Bobby Bonds\bondsbo01,31,CAL,679,474,107,6.0,96,.281,.264,.262,.342,.325,.520,.398,.862,.723,136,.619,28.9,2.8,.879,.421,.257,38.9,*9D
16,Larry Hisle\hislela01,30,MIN,620,414,107,6.9,99,.327,.302,.265,.369,.329,.533,.403,.902,.732,144,.676,34.4,3.3,.905,.353,.231,24.0,*78/D9
17,Jason Thompson*\thompja01,22,DET,668,452,100,5.9,104,.269,.270,.272,.347,.337,.487,.414,.834,.751,121,.610,17.0,1.6,.808,.340,.217,.0,*3
18,Graig Nettles*\nettlgr01,32,NYY,664,456,98,5.8,99,.237,.255,.265,.333,.329,.496,.403,.829,.732,124,.598,18.2,1.8,.796,.351,.241,3.8,*5/D
19,Oscar Gamble*\gamblos01,27,CHW,470,294,96,8.8,100,.278,.297,.266,.386,.330,.588,.405,.974,.735,162,.762,35.3,3.4,1.024,.422,.292,1.9,D9/87
20,Richie Zisk\ziskri01,28,CHW,599,406,94,6.2,100,.301,.290,.266,.355,.330,.514,.405,.869,.735,134,.630,24.5,2.4,.826,.320,.224,.0,*9D/7
21,Cecil Cooper*\coopece01,27,MIL,679,479,93,5.2,100,.333,.300,.266,.326,.330,.463,.405,.789,.735,113,.553,9.3,0.9,.703,.215,.163,15.8,*3D
22,George Scott\scottge02,33,BOS,653,458,93,5.4,110,.279,.269,.281,.337,.347,.500,.427,.837,.774,114,.573,10.2,1.0,.785,.329,.231,1.9,*3
23,Don Money\moneydo01,30,MIL,644,443,92,5.6,100,.279,.279,.266,.348,.330,.470,.405,.819,.735,122,.583,17.3,1.7,.774,.296,.191,12.1,*475/D
24,Thurman Munson\munsoth01,30,NYY,638,438,90,5.5,99,.315,.308,.265,.351,.329,.462,.403,.813,.732,121,.578,16.1,1.6,.722,.218,.155,7.8,*2D
25,Eddie Murray#\murraed02,21,BAL,666,467,90,5.2,95,.300,.283,.259,.333,.322,.470,.394,.803,.716,123,.549,18.3,1.8,.727,.264,.187,.0,*D3/7
26,Ruppert Jones*\jonesru01,22,SEA,664,465,89,5.1,99,.290,.263,.265,.324,.329,.454,.403,.778,.732,111,.546,7.9,0.8,.728,.290,.191,16.9,*8/D
27,Chet Lemon\lemonch01,22,CHW,627,427,89,5.6,100,.291,.273,.266,.343,.330,.459,.405,.803,.735,117,.584,14.5,1.4,.764,.282,.186,11.3,*8
28,Rusty Staub*\staubru01,33,DET,695,490,89,4.9,104,.268,.278,.272,.336,.337,.448,.414,.784,.751,108,.522,7.2,0.7,.709,.265,.170,1.9,*D
29,Andre Thornton\thornan01,27,CLE,517,335,89,7.1,96,.265,.263,.262,.378,.325,.527,.398,.904,.723,149,.687,30.8,3.0,.928,.423,.263,5.4,*3/D
30,Mickey Rivers*\rivermi01,28,NYY,594,404,86,5.7,99,.337,.326,.265,.350,.329,.439,.403,.789,.732,115,.594,9.4,0.9,.700,.159,.113,15.5,*8/D
31,Chris Chambliss*\chambch01,28,NYY,653,455,85,5.0,99,.301,.287,.265,.336,.329,.445,.403,.781,.732,112,.535,9.6,0.9,.707,.240,.158,6.5,*3
