1,Ted Williams*\willite01,23,BOS,671,350,168,12.9,98,.345,.356,.270,.499,.345,.648,.378,1.147,.724,216,.890,92.6,9.3,1.394,.571,.291,5.5,*O7/9
2,Charlie Keller*\kellech01,25,NYY,661,393,118,8.1,93,.291,.292,.263,.417,.337,.513,.369,.930,.706,163,.774,49.2,5.0,1.038,.452,.221,18.2,*7O
3,Joe DiMaggio\dimagjo01,27,NYY,680,435,114,7.0,93,.298,.305,.263,.376,.337,.498,.369,.875,.706,147,.727,35.8,3.7,.864,.308,.193,6.7,*8O
4,Joe Gordon\gordojo01,27,NYY,625,400,108,7.2,93,.365,.322,.263,.409,.337,.491,.369,.900,.706,154,.738,40.9,4.2,.891,.327,.169,14.4,*4
5,Stan Spence*\spencst01,27,WSH,696,439,105,6.4,94,.327,.323,.265,.384,.339,.432,.370,.817,.709,130,.692,24.7,2.6,.777,.213,.110,4.4,*8O/9
6,Dom DiMaggio\dimagdo01,25,BOS,702,467,97,5.6,98,.295,.286,.270,.364,.345,.437,.378,.801,.724,121,.635,17.6,1.8,.765,.273,.151,14.9,*8O
7,Chet Laabs\laabsch01,30,SLB,614,398,97,6.5,96,.286,.275,.268,.380,.343,.498,.375,.878,.718,144,.700,30.5,3.1,.878,.387,.223,.0,*O978
8,Johnny Pesky*\peskyjo01,23,BOS,686,452,96,5.7,98,.349,.331,.270,.375,.345,.416,.378,.791,.724,119,.644,14.3,1.5,.714,.161,.085,3.4,*6
9,Les Fleming*\flemile01,26,CLE,662,411,95,6.2,89,.306,.292,.258,.412,.332,.432,.362,.845,.693,144,.679,37.9,3.9,.848,.330,.141,8.4,*3
10,Bob Johnson\johnsbo01,36,PHA,634,409,95,6.2,94,.309,.291,.264,.384,.339,.451,.370,.835,.709,135,.681,27.7,2.8,.814,.311,.160,4.9,*O7/9
11,Wally Judnich*\judniwa01,26,SLB,544,332,93,7.5,96,.316,.313,.268,.413,.343,.499,.375,.912,.718,154,.750,34.9,3.6,.950,.350,.186,5.1,*8O
12,Barney McCosky*\mccosba01,25,DET,681,453,91,5.4,101,.304,.293,.275,.365,.350,.412,.385,.777,.735,111,.620,8.9,0.9,.728,.242,.118,8.6,*O7/89
13,Bobby Doerr\doerrbo01,24,BOS,625,414,90,5.8,98,.301,.290,.270,.369,.345,.455,.378,.824,.724,127,.654,20.1,2.1,.786,.288,.165,6.3,*4
14,Jeff Heath*\heathje01,27,CLE,634,432,86,5.3,89,.301,.278,.258,.350,.332,.442,.362,.792,.693,128,.616,19.7,2.0,.732,.273,.164,9.5,*O7/9
15,George Case\casege01,26,WSH,563,366,85,6.2,94,.333,.320,.264,.377,.339,.407,.370,.784,.709,121,.681,15.0,1.6,.810,.248,.088,9.0,*O79
16,Harlond Clift\cliftha01,29,SLB,656,413,85,5.5,96,.290,.274,.268,.394,.343,.399,.375,.794,.718,122,.631,21.7,2.2,.803,.325,.126,6.5,*5/6
17,Vern Stephens\stephve01,21,SLB,621,427,84,5.3,96,.305,.294,.268,.341,.343,.433,.375,.774,.718,115,.612,8.7,0.9,.679,.207,.139,1.9,*6
18,Rudy York\yorkru01,28,DET,653,449,84,5.0,101,.266,.260,.275,.343,.350,.428,.385,.771,.735,109,.589,6.2,0.6,.717,.295,.168,5.3,*3
19,Mickey Vernon*\vernomi01,24,WSH,685,469,83,4.8,94,.290,.271,.264,.337,.339,.388,.370,.725,.709,104,.565,3.0,0.3,.690,.243,.118,13.2,*3
20,Wally Moses*\moseswa01,31,CHW,652,437,75,4.6,92,.274,.270,.262,.353,.336,.369,.367,.722,.703,106,.551,6.1,0.6,.672,.237,.099,9.7,*O98/7
21,George McQuinn*\mcquige02,32,SLB,631,436,74,4.6,96,.286,.262,.268,.335,.343,.403,.375,.737,.718,105,.546,3.1,0.3,.676,.249,.141,1.8,*3
22,Ken Keltner\keltnke01,25,CLE,663,480,73,4.1,89,.297,.287,.258,.312,.332,.383,.362,.695,.693,100,.496,-2.6,-0.3,.567,.130,.096,4.8,*5
23,Phil Rizzuto\rizzuph01,24,NYY,613,425,72,4.6,93,.301,.284,.263,.343,.337,.374,.369,.718,.706,103,.545,1.9,0.2,.658,.199,.090,6.8,*6
24,Bobby Estalella\estalbo01,31,WSH,517,331,71,5.8,94,.293,.277,.264,.400,.339,.413,.370,.813,.709,130,.649,21.5,2.2,.810,.340,.135,6.2,5O79/8
25,Tommy Henrich*\henrito01,29,NYY,555,370,71,5.2,93,.271,.267,.263,.352,.337,.431,.369,.782,.706,121,.601,13.7,1.4,.751,.284,.164,6.1,*O9/3
26,Pinky Higgins\higgipi01,33,DET,579,399,71,4.8,101,.261,.267,.275,.362,.350,.409,.385,.771,.735,110,.568,8.5,0.9,.698,.279,.142,4.7,*5
27,Roy Cullenbine#\cullero01,28,TOT,524,324,69,5.7,94,.294,.276,.265,.405,.339,.400,.371,.805,.711,127,.646,21.7,2.2,.815,.333,.124,1.7,759/3
28,Lou Boudreau\boudrlo01,24,CLE,604,410,66,4.3,89,.303,.283,.258,.379,.332,.370,.362,.749,.693,117,.522,14.1,1.5,.657,.217,.087,3.1,*6
29,Don Gutteridge\guttedo01,30,SLB,689,494,66,3.6,96,.278,.255,.268,.320,.343,.339,.375,.659,.718,84,.437,-14.4,-1.5,.565,.185,.084,1.9,*4/5
30,Don Kolloway\kollodo01,23,CHW,644,474,66,3.7,92,.288,.273,.262,.311,.336,.368,.367,.678,.703,93,.456,-7.2,-0.8,.552,.148,.095,5.1,*43
31,Luke Appling\applilu01,35,CHW,613,417,64,4.1,92,.269,.262,.262,.342,.336,.341,.367,.682,.703,95,.500,-2.3,-0.2,.637,.217,.079,5.1,*6
32,Buddy Hassett*\hassebu01,30,NYY,581,407,63,4.2,93,.286,.284,.263,.325,.337,.364,.369,.689,.706,95,.504,-5.7,-0.6,.576,.139,.080,5.0,*3
33,Doc Cramer*\cramedo01,36,DET,682,489,62,3.4,101,.271,.263,.275,.314,.350,.317,.385,.631,.735,72,.413,-24.9,-2.6,.509,.122,.054,.0,*8O
34,Oris Hockett*\hockeor01,32,CLE,654,478,61,3.4,89,.260,.250,.258,.305,.332,.344,.362,.650,.693,87,.417,-11.6,-1.2,.539,.170,.095,8.8,*O9/87
35,Buddy Blair*\blairbu01,31,PHA,523,375,60,4.3,94,.290,.279,.264,.325,.339,.397,.370,.722,.709,103,.518,0.0,0.0,.596,.169,.118,1.7,*5
36,Tony Lupien*\lupieto01,25,BOS,525,361,60,4.5,98,.289,.281,.270,.351,.345,.384,.378,.735,.724,103,.536,2.0,0.2,.648,.207,.104,4.6,*3
37,Ned Harris*\harrine01,25,DET,450,303,59,5.2,101,.280,.271,.275,.351,.351,.430,.385,.781,.735,112,.607,5.3,0.6,.737,.284,.158,6.4,*O9
38,Dick Siebert*\siebedi01,30,PHA,642,469,58,3.3,94,.265,.260,.264,.291,.339,.333,.370,.624,.709,76,.402,-22.2,-2.3,.494,.111,.074,2.7,*3
39,Elmer Valo*\valoel01,21,PHA,541,375,54,3.9,94,.259,.251,.265,.355,.339,.336,.370,.690,.709,95,.471,-1.1,-0.1,.637,.248,.085,3.5,*O9/87
40,Jimmy Bloodworth\bloodji01,24,DET,579,430,53,3.3,101,.254,.242,.275,.295,.350,.362,.385,.657,.735,78,.401,-18.0,-1.9,.534,.174,.120,3.5,*4/6
41,Jim Tabor\taborji01,25,BOS,554,413,53,3.4,98,.258,.252,.270,.303,.345,.366,.378,.669,.724,84,.418,-13.0,-1.4,.535,.173,.114,8.0,*5
42,Roy Weatherly*\weathro01,27,CLE,514,372,51,3.7,89,.264,.258,.258,.310,.332,.368,.362,.678,.693,95,.448,-4.3,-0.4,.559,.173,.110,6.2,*8O
43,Lou Finney*\finnelo01,31,BOS,432,300,50,4.5,98,.287,.285,.270,.335,.345,.383,.378,.718,.724,98,.537,-2.4,-0.2,.615,.171,.098,3.0,O9/738
44,Taffy Wright*\wrighta01,30,CHW,353,214,50,6.3,92,.344,.333,.262,.432,.336,.410,.367,.842,.703,140,.683,19.3,2.0,.789,.213,.077,.0,7O/9
45,Joe Kuhel*\kuheljo01,36,CHW,482,331,49,4.0,92,.256,.249,.262,.347,.336,.332,.367,.679,.703,94,.483,-1.6,-0.2,.654,.259,.082,6.8,*3
46,Bruce Campbell*\campbbr01,32,WSH,416,283,48,4.6,94,.295,.278,.264,.344,.339,.389,.370,.733,.709,107,.545,2.8,0.3,.633,.193,.111,.0,O97
47,Pete Suder\suderpe01,26,PHA,511,388,47,3.2,94,.273,.256,.264,.293,.339,.340,.370,.634,.709,79,.393,-15.5,-1.6,.495,.134,.084,4.0,654
48,Mike Chartak*\chartmi01,26,TOT,391,267,46,4.6,95,.246,.237,.267,.346,.342,.395,.374,.741,.715,107,.552,3.8,0.4,.703,.317,.159,4.6,9/7
49,Mike Kreevich\kreevmi01,34,PHA,494,351,43,3.3,94,.272,.255,.264,.326,.339,.309,.370,.634,.709,80,.398,-11.1,-1.2,.523,.155,.054,1.8,*8O
50,Glenn McQuillen\mcquigl01,27,SLB,350,267,43,4.3,96,.292,.283,.268,.306,.343,.425,.375,.730,.718,102,.522,-2.2,-0.2,.585,.171,.142,1.5,O7/9
51,Ray Mack\mackra01,25,CLE,531,393,41,2.8,89,.248,.225,.259,.288,.332,.291,.362,.579,.694,67,.330,-21.2,-2.2,.490,.164,.067,3.3,*4
52,Myril Hoag\hoagmy01,34,CHW,457,344,39,3.0,92,.249,.240,.262,.301,.336,.308,.367,.610,.703,74,.364,-14.4,-1.5,.513,.177,.068,3.6,*O87
53,Bill Dickey*\dickebi01,35,NYY,295,203,35,4.6,93,.302,.295,.263,.359,.337,.373,.369,.732,.706,108,.553,3.2,0.3,.626,.175,.078,2.0,2
