1,John Olerud*\olerujo01,24,TOR,679,372,161,11.6,103,.375,.363,.268,.473,.339,.599,.409,1.072,.748,186,.833,77.0,7.2,1.230,.439,.236,.0,*3D
2,Frank Thomas\thomafr04,25,CHW,676,400,149,10.0,101,.285,.317,.264,.426,.335,.607,.404,1.033,.739,177,.790,66.1,6.2,1.160,.497,.290,7.3,*3/D
3,Ken Griffey*\griffke02,23,SEA,691,432,147,9.1,103,.298,.309,.268,.408,.339,.617,.410,1.025,.748,171,.762,60.8,5.7,1.104,.486,.308,24.7,*8D/3
4,Paul Molitor\molitpa01,36,TOR,725,451,136,8.1,103,.343,.332,.268,.402,.339,.509,.410,.911,.748,143,.720,40.9,3.9,.955,.327,.178,22.0,*D3
5,Rafael Palmeiro*\palmera01,28,TEX,686,443,128,7.7,99,.287,.295,.262,.371,.332,.554,.400,.926,.732,150,.704,42.8,4.1,.991,.414,.260,27.6,*3
6,Roberto Alomar#\alomaro01,25,TOR,683,434,125,7.7,103,.343,.326,.268,.408,.339,.492,.409,.900,.748,141,.702,36.7,3.5,.976,.370,.166,26.0,*4
7,Juan Gonzalez\gonzaju03,23,TEX,587,384,122,8.5,99,.306,.310,.262,.368,.332,.632,.400,1.000,.732,169,.738,48.1,4.5,1.023,.397,.323,7.4,*7D
8,Albert Belle\belleal01,26,CLE,693,467,119,6.8,103,.283,.290,.267,.370,.337,.552,.408,.922,.745,145,.654,39.0,3.7,.936,.409,.263,28.7,*7/D
9,Rickey Henderson\henderi01,34,TOT,610,364,118,8.7,99,.296,.289,.262,.432,.332,.474,.401,.906,.733,148,.745,40.8,3.8,1.106,.528,.185,30.1,*7D
10,Travis Fryman\frymatr01,24,DET,695,444,117,7.0,102,.346,.300,.265,.379,.336,.486,.406,.865,.742,133,.667,29.3,2.8,.872,.321,.186,12.8,65/D
11,Tony Phillips#\phillto02,34,DET,707,416,111,7.1,102,.369,.313,.265,.443,.336,.398,.406,.841,.742,130,.672,34.9,3.3,.891,.327,.085,9.7,749/8D5
12,Mo Vaughn*\vaughmo01,25,BOS,633,403,111,7.4,108,.339,.297,.273,.390,.345,.525,.418,.915,.764,139,.685,31.9,3.0,.937,.377,.228,7.0,*3D
13,Tim Salmon\salmoti01,24,CAL,610,389,110,7.6,104,.322,.283,.269,.382,.340,.536,.411,.918,.751,143,.695,33.4,3.2,.950,.410,.252,8.6,*9/8D
14,Kenny Lofton*\loftoke01,26,CLE,657,412,109,7.1,103,.376,.325,.267,.408,.337,.408,.408,.815,.745,121,.669,20.6,2.0,.911,.323,.083,2.0,*8
15,Carlos Baerga#\baergca01,24,CLE,680,461,106,6.2,103,.327,.321,.267,.355,.337,.486,.408,.840,.745,124,.610,19.9,1.9,.796,.237,.165,17.5,*4/D
16,Greg Vaughn\vaughgr01,27,MIL,667,434,106,6.5,102,.287,.267,.265,.369,.336,.482,.406,.850,.742,128,.635,24.2,2.3,.863,.376,.214,15.0,7D
17,Jay Buhner\buhneja01,28,SEA,675,437,105,6.4,103,.315,.272,.268,.379,.339,.476,.409,.855,.748,128,.629,25.3,2.4,.859,.377,.204,3.7,*9D
18,Chris Hoiles\hoilech01,28,BAL,503,306,105,9.2,106,.338,.310,.271,.416,.343,.585,.415,1.001,.757,162,.765,39.7,3.8,1.077,.439,.274,1.9,*2/D
19,Mickey Tettleton#\tettlmi01,32,DET,637,412,101,6.6,102,.269,.245,.265,.372,.336,.492,.406,.864,.742,132,.637,26.2,2.5,.892,.448,.247,5.5,3297/D
20,Kirby Puckett\puckeki01,33,MIN,682,465,100,5.8,103,.316,.296,.267,.349,.337,.474,.408,.824,.745,120,.580,16.4,1.6,.765,.257,.178,11.7,*89D/7
21,Danny Tartabull\tartada01,30,NYY,611,397,99,6.7,100,.294,.250,.263,.363,.333,.503,.402,.866,.735,134,.644,26.3,2.5,.896,.433,.253,.0,D9
22,Devon White#\whitede03,30,TOR,668,448,99,5.9,103,.322,.273,.268,.341,.339,.438,.410,.779,.748,108,.592,6.2,0.6,.805,.311,.166,20.8,*8
23,Cecil Fielder\fieldce01,29,DET,672,448,96,5.7,102,.291,.267,.265,.368,.336,.464,.406,.832,.742,124,.578,20.8,2.0,.810,.353,.197,.0,*3D
24,Mike Greenwell*\greenmi01,29,BOS,603,396,95,6.4,108,.324,.315,.274,.379,.345,.480,.418,.859,.763,125,.628,19.2,1.8,.813,.267,.165,7.2,*7D
25,Brady Anderson*\anderbr01,29,BAL,664,441,94,5.7,106,.295,.263,.271,.363,.343,.425,.415,.788,.757,108,.576,8.8,0.8,.797,.330,.163,16.9,*78/9D
26,Joe Carter\cartejo01,33,TOR,669,473,93,5.3,103,.257,.254,.268,.312,.339,.489,.409,.802,.748,112,.540,7.3,0.7,.769,.322,.235,12.9,*97/D
27,Robin Ventura*\venturo01,25,CHW,669,440,92,5.6,101,.270,.262,.264,.379,.335,.433,.404,.812,.739,120,.567,20.3,1.9,.792,.352,.171,1.9,*5/3
28,Mike Stanley\stanlmi02,30,NYY,491,311,90,7.7,100,.324,.305,.263,.389,.333,.534,.402,.923,.735,150,.704,30.4,2.9,.944,.364,.229,1.9,*2/D
29,Paul O'Neill*\o'neipa01,30,NYY,547,363,89,6.6,100,.328,.311,.263,.367,.333,.504,.402,.871,.735,136,.637,24.5,2.3,.819,.277,.193,3.6,*97/D
30,Wally Joyner*\joynewa01,31,KCR,573,374,88,6.3,108,.310,.292,.274,.375,.345,.467,.418,.842,.763,120,.619,15.8,1.5,.809,.300,.175,7.5,*3
31,Cal Ripken\ripkeca01,32,BAL,718,503,86,4.6,106,.250,.257,.271,.329,.343,.420,.415,.748,.757,97,.476,-4.2,-0.4,.678,.259,.162,1.9,*6
32,Julio Franco\francju01,34,TEX,607,409,85,5.6,99,.326,.289,.262,.360,.332,.438,.400,.798,.732,118,.565,15.1,1.4,.761,.276,.148,11.0,*D
33,Tim Raines#\raineti01,33,CHW,486,306,85,7.4,101,.303,.306,.264,.401,.335,.480,.404,.880,.739,138,.688,24.2,2.3,.927,.361,.173,18.2,*7
