1,Frank Thomas\thomafr04,24,CHW,711,421,142,9.1,93,.341,.323,.258,.439,.327,.536,.383,.975,.710,174,.790,66.2,6.5,1.066,.431,.213,9.6,*3/D
2,Brady Anderson*\anderbr01,28,BAL,749,491,118,6.5,95,.288,.271,.261,.373,.330,.449,.387,.823,.716,130,.669,27.4,2.7,.898,.395,.178,30.1,*7/89
3,Edgar Martinez\martied01,29,SEA,592,372,116,8.4,94,.359,.343,.259,.404,.328,.544,.385,.948,.713,164,.765,46.7,4.6,.970,.322,.201,15.8,5D/3
4,Paul Molitor\molitpa01,35,MIL,701,448,116,7.0,93,.338,.320,.257,.389,.326,.461,.382,.851,.707,140,.698,35.7,3.6,.882,.302,.141,17.3,D3
5,Shane Mack\macksh01,28,MIN,692,446,114,6.9,96,.360,.315,.262,.394,.331,.467,.388,.860,.719,139,.693,32.7,3.3,.857,.278,.152,19.8,*7/89
6,Kirby Puckett\puckeki01,32,MIN,696,460,114,6.7,96,.361,.329,.262,.374,.331,.490,.388,.864,.719,139,.681,32.5,3.2,.823,.246,.161,17.9,*8/D456
7,Roberto Alomar#\alomaro01,24,TOR,671,419,111,7.1,98,.329,.310,.264,.405,.334,.427,.392,.832,.725,130,.707,26.7,2.7,.915,.340,.117,13.8,*4/D
8,Mark McGwire\mcgwima01,28,OAK,571,362,110,8.2,89,.252,.268,.252,.385,.320,.585,.375,.970,.695,176,.756,49.7,4.9,1.040,.507,.317,.0,*3
9,Dave Winfield\winfida01,40,TOR,670,431,110,6.9,98,.304,.290,.264,.377,.334,.491,.392,.867,.725,138,.693,30.8,3.1,.862,.340,.201,3.7,*D9
10,Carlos Baerga#\baergca01,23,CLE,716,480,105,5.9,93,.325,.312,.257,.354,.326,.455,.382,.809,.707,128,.630,23.6,2.4,.757,.209,.143,13.3,*4/D
11,Ken Griffey*\griffke02,22,SEA,617,414,104,6.8,94,.310,.308,.259,.361,.328,.535,.385,.896,.713,149,.687,34.9,3.5,.866,.313,.227,14.6,*8/D
12,Mickey Tettleton#\tettlmi01,31,DET,654,417,100,6.4,94,.257,.238,.259,.379,.328,.469,.385,.848,.713,137,.668,31.0,3.1,.883,.451,.230,.0,*2D/379
13,Robin Ventura*\venturo01,24,CHW,694,452,99,5.9,93,.294,.282,.258,.375,.327,.431,.383,.806,.710,127,.630,25.5,2.6,.781,.302,.149,3.6,*5/3
14,Tony Phillips#\phillto02,33,DET,733,474,98,5.6,94,.308,.276,.259,.387,.328,.388,.385,.775,.713,119,.605,21.5,2.2,.762,.304,.112,10.9,49D857/6
15,Tim Raines#\raineti01,32,CHW,644,412,98,6.4,93,.308,.294,.258,.380,.327,.405,.383,.784,.710,122,.665,18.8,1.9,.858,.328,.111,12.1,*7D/8
16,Rafael Palmeiro*\palmera01,27,TEX,701,469,96,5.5,92,.277,.268,.256,.352,.324,.434,.380,.786,.704,123,.601,19.4,1.9,.753,.283,.166,3.7,*3/D
17,Joe Carter\cartejo01,32,TOR,683,491,94,5.2,98,.264,.264,.264,.309,.334,.498,.392,.808,.725,120,.572,13.2,1.3,.763,.304,.235,17.7,*9D/73
18,Mike Devereaux\devermi01,29,BAL,710,504,94,5.0,95,.287,.276,.260,.321,.330,.464,.387,.785,.716,117,.560,11.8,1.2,.713,.259,.188,14.1,*8
19,Chuck Knoblauch\knoblch01,23,MIN,707,457,93,5.5,96,.320,.297,.262,.384,.331,.358,.388,.743,.719,108,.598,11.6,1.2,.743,.243,.062,3.8,*4/D6
20,Rickey Henderson\henderi01,33,OAK,500,303,92,8.2,89,.296,.283,.252,.426,.320,.457,.375,.883,.695,155,.756,35.7,3.5,1.063,.508,.174,22.9,7/D
21,Danny Tartabull\tartada01,29,NYY,526,320,91,7.6,93,.307,.266,.258,.409,.327,.489,.383,.898,.710,153,.733,34.6,3.4,.972,.468,.223,3.7,9D/7
22,Juan Gonzalez\gonzaju03,22,TEX,632,457,90,5.3,92,.268,.260,.256,.304,.324,.529,.380,.833,.704,133,.584,20.9,2.1,.775,.327,.269,.0,*87/D9
23,Cecil Fielder\fieldce01,28,DET,676,470,89,5.1,94,.265,.244,.259,.325,.328,.458,.385,.783,.713,118,.566,13.0,1.3,.749,.337,.214,.0,*3D
24,Albert Belle\belleal01,25,CLE,651,462,87,5.1,93,.274,.260,.257,.320,.326,.477,.382,.797,.707,123,.564,15.9,1.6,.753,.316,.217,13.0,D7
25,Kenny Lofton*\loftoke01,25,CLE,651,436,87,5.4,93,.307,.285,.257,.362,.326,.365,.382,.726,.707,107,.590,5.6,0.6,.775,.292,.080,9.3,*8
26,Don Mattingly*\mattido01,31,NYY,686,473,87,5.0,93,.289,.288,.258,.327,.327,.416,.383,.742,.710,108,.554,6.0,0.6,.662,.194,.128,4.9,*3D
27,Travis Fryman\frymatr01,23,DET,721,512,86,4.5,94,.309,.266,.259,.316,.328,.416,.385,.731,.713,104,.512,1.5,0.2,.657,.225,.150,11.4,*65
28,Ruben Sierra#\sierrru01,26,TOT,656,459,86,5.0,91,.285,.278,.255,.323,.324,.443,.379,.766,.703,117,.562,12.0,1.2,.715,.256,.165,15.4,*9/D
29,Lou Whitaker*\whitalo01,35,DET,544,349,85,6.6,94,.273,.278,.259,.386,.328,.461,.385,.847,.713,137,.674,25.9,2.6,.862,.366,.183,9.1,*4D
30,Candy Maldonado\maldoca01,31,TOR,560,376,81,5.8,98,.314,.272,.264,.357,.334,.462,.392,.819,.725,125,.623,16.3,1.6,.787,.311,.190,3.6,*7/D9
31,Devon White#\whitede03,29,TOR,696,498,81,4.4,98,.287,.248,.264,.303,.334,.390,.392,.693,.725,90,.497,-11.3,-1.2,.677,.267,.142,23.3,*8/D
32,Pat Listach#\listapa01,24,MIL,649,446,79,4.8,93,.366,.290,.257,.352,.326,.349,.382,.701,.707,99,.536,-0.1,-0.0,.681,.216,.059,2.0,*6/48
33,Chili Davis#\davisch01,32,MIN,529,341,78,6.2,96,.318,.288,.262,.386,.331,.439,.388,.825,.719,130,.649,21.6,2.2,.813,.313,.151,6.0,*D/937
34,John Olerud*\olerujo01,23,TOR,537,351,78,6.0,98,.294,.284,.264,.375,.334,.450,.392,.825,.725,127,.637,19.4,2.0,.810,.321,.166,1.9,*3/D
35,Jay Buhner\buhneja01,27,SEA,629,438,77,4.7,94,.282,.243,.259,.333,.328,.422,.385,.755,.713,111,.533,7.9,0.8,.699,.298,.179,.0,*9/8
36,Cal Ripken\ripkeca01,31,BAL,715,500,76,4.1,95,.252,.251,.260,.323,.330,.366,.387,.689,.716,93,.467,-5.9,-0.6,.619,.217,.115,6.2,*6
37,Mel Hall*\hallme01,31,NYY,622,444,75,4.5,93,.282,.280,.258,.310,.327,.429,.383,.739,.710,107,.514,3.5,0.4,.648,.202,.149,6.3,*79D
38,Gregg Jefferies#\jeffegr01,24,KCR,657,474,75,4.2,96,.282,.285,.262,.329,.331,.404,.388,.733,.719,103,.484,2.3,0.2,.641,.207,.119,13.1,*5/4D
39,George Brett*\brettge01,39,KCR,638,448,74,4.4,96,.312,.285,.262,.330,.331,.397,.388,.727,.719,102,.504,0.3,0.0,.626,.174,.111,7.5,*D3/5
40,Tom Brunansky\brunato01,31,BOS,533,361,73,5.4,99,.302,.266,.266,.354,.336,.445,.395,.799,.731,118,.596,12.6,1.3,.759,.317,.179,3.5,93D
41,Rob Deer\deerro01,31,DET,448,307,73,6.4,94,.281,.247,.259,.337,.328,.547,.385,.884,.713,145,.664,21.7,2.2,.886,.435,.300,7.1,9/D
42,Dean Palmer\palmede01,23,TEX,613,436,73,4.5,92,.268,.229,.256,.311,.324,.420,.380,.731,.704,106,.510,3.8,0.4,.695,.316,.190,14.4,*5
43,Robin Yount\yountro01,36,MIL,629,441,73,4.4,93,.290,.264,.257,.325,.326,.390,.382,.714,.707,102,.505,3.1,0.3,.664,.237,.126,10.4,*8D
