1,Kirby Puckett\puckeki01,32,MIN,160,696,33,3,3,3,2,44,4.7,26,69,7.1,.529,.528,6.8,0.5,66,$2966667,Free Agency,*8/D456
2,Frank Thomas\thomafr04,24,CHW,160,711,59,4,-3,-8,-9,43,4.5,26,68,6.9,.528,.527,7.8,-1.8,76,$620000,Amateur Draft,*3/D
3,Edgar Martinez\martied01,29,SEA,135,592,48,3,-1,-5,-1,42,4.5,22,64,6.5,.532,.527,7.1,-0.7,69,$560000,Amateur Free Agent,5D/3
4,Mark McGwire\mcgwima01,28,OAK,139,571,45,-0,-1,4,-8,41,4.4,21,62,6.4,.531,.527,6.0,-0.3,58,$2700000,Free Agency,*3
5,Kenny Lofton*\loftoke01,25,CLE,148,651,6,9,4,18,3,40,4.4,24,63,6.6,.529,.526,4.7,2.3,45,$110000,Traded,*8
6,Roberto Alomar#\alomaro01,24,TOR,152,671,27,7,3,1,4,40,4.3,24,65,6.6,.528,.526,6.6,0.5,64,$2983333,Traded,*4/D
7,Shane Mack\macksh01,28,MIN,156,692,40,3,1,0,-6,38,4.2,25,63,6.5,.526,.525,6.5,-0.6,63,$1075000,Rule 5 Draft,*7/89
8,Tim Raines#\raineti01,32,CHW,144,644,19,9,2,15,-7,38,4.1,23,61,6.3,.528,.525,4.7,0.9,46,$3500000,Traded,*7D/8
9,Devon White#\whitede03,29,TOR,153,696,-9,6,2,32,3,34,3.9,24,59,6.2,.525,.523,2.7,3.8,26,$2383333,Traded,*8/D
10,Rickey Henderson\henderi01,33,OAK,117,500,33,5,0,3,-5,36,3.9,19,55,5.6,.532,.523,5.3,-0.2,52,$3250000,Traded,7/D
11,Carlos Baerga#\baergca01,23,CLE,161,716,23,3,0,6,4,35,3.8,26,61,6.3,.523,.523,5.7,1.1,55,$525000,Traded,*4/D
12,Ken Griffey*\griffke02,22,SEA,142,617,32,2,0,-4,2,34,3.7,23,56,5.8,.525,.522,6.2,-0.1,60,$2025000,Amateur Draft,*8/D
13,Robin Ventura*\venturo01,24,CHW,157,694,19,-1,-1,14,2,32,3.6,25,57,5.9,.522,.521,4.5,1.7,44,$640000,Amateur Draft,*5/3
14,Chuck Knoblauch\knoblch01,23,MIN,155,707,11,3,0,8,4,27,3.0,25,52,5.3,.518,.518,4.5,1.3,44,$325000,Amateur Draft,*4/D6
15,Brady Anderson*\anderbr01,28,BAL,159,749,22,3,2,4,-6,25,2.8,25,50,5.2,.517,.516,4.7,-0.2,46,$365000,Traded,*7/89
16,Lou Whitaker*\whitalo01,35,DET,130,544,22,-1,1,1,2,26,2.8,20,46,4.7,.521,.517,4.6,0.4,45,$2200000,Free Agency,*4D
