1,Rickey Henderson\henderi01,31,OAK,136,594,61,6,-1,16,-6,76,7.9,21,97,9.9,.558,.549,8.3,1.0,81,$2350000,Traded,*7D
2,Cal Ripken\ripkeca01,29,BAL,161,695,11,4,1,22,10,48,5.1,24,72,7.5,.532,.532,5.3,3.4,51,$1316667,Amateur Draft,*6
3,Alan Trammell\trammal01,32,DET,146,637,22,0,2,10,8,43,4.5,22,65,6.7,.531,.528,5.7,2.0,54,$1800000,Amateur Draft,*6/D
4,Julio Franco\francju01,31,TEX,157,670,21,5,-2,13,4,42,4.5,24,66,6.8,.528,.528,5.5,1.8,52,$1633333,Traded,*4/D
5,Cecil Fielder\fieldce01,26,DET,159,673,51,-0,-2,1,-10,40,4.2,24,64,6.5,.526,.526,6.5,-0.9,63,$1250000,Free Agency,*3D
6,Edgar Martinez\martied01,27,SEA,144,572,22,-3,-0,13,2,33,3.5,20,54,5.5,.525,.522,4.3,1.5,41,$108000,Amateur Free Agent,*5/D
7,Jose Canseco\cansejo01,25,OAK,131,563,37,0,-1,4,-8,33,3.5,20,53,5.4,.526,.521,5.1,-0.4,49,$2000000,Amateur Draft,9D
8,Mark McGwire\mcgwima01,26,OAK,156,650,31,-1,-1,12,-9,32,3.5,23,56,5.7,.522,.521,4.5,0.3,44,$1500000,Amateur Draft,*3/D
9,Jesse Barfield\barfije01,30,NYY,153,570,19,1,1,15,-5,30,3.2,20,50,5.2,.521,.520,3.7,1.0,35,$1233333,Traded,*9/8
10,Dave Henderson\hendeda01,31,OAK,127,494,14,3,-0,12,1,29,3.1,18,47,4.8,.525,.519,3.7,1.4,35,$850000,Free Agency,*8/D97
11,Roberto Kelly\kellyro01,25,NYY,162,687,3,1,0,22,2,28,3.1,25,53,5.4,.519,.519,3.2,2.6,31,$265000,Amateur Free Agent,*87/D
12,Carlton Fisk\fiskca01,42,CHW,137,521,19,-1,-1,6,6,29,3.0,19,48,4.8,.522,.519,4.3,1.2,41,$1750000,Free Agency,*2D
13,Fred McGriff*\mcgrifr01,26,TOR,153,658,38,0,-0,-2,-9,28,3.0,23,51,5.2,.519,.518,5.5,-1.2,53,$1450000,Traded,*3/D
14,Ken Griffey*\griffke02,20,SEA,155,666,23,-1,1,2,2,28,2.9,24,51,5.2,.519,.518,5.1,0.4,49,$180000,Amateur Draft,*8/D
15,Randy Milligan\millira01,28,BAL,109,456,31,-0,-1,1,-6,25,2.6,16,41,4.2,.524,.516,4.2,-0.6,41,$155000,Traded,3/D
16,Lance Parrish\parrila02,34,CAL,133,523,13,-3,-2,8,8,25,2.6,19,43,4.4,.520,.516,3.7,1.7,35,$1916667,Traded,*2/3D
17,Tony Phillips#\phillto02,31,DET,152,687,8,0,1,12,2,24,2.5,23,46,4.7,.516,.515,3.5,1.6,34,$866667,Free Agency,546/D798
18,Billy Ripken\ripkebi01,25,BAL,129,456,10,0,1,8,3,23,2.5,16,40,4.1,.519,.515,3.3,1.2,31,$215000,Amateur Draft,*4
19,Harold Reynolds#\reynoha01,29,SEA,160,737,-4,1,2,20,4,23,2.5,24,47,4.8,.515,.515,2.8,2.5,27,$966667,Amateur Draft,*4
20,Walt Weiss#\weisswa01,26,OAK,138,505,-5,1,0,17,8,22,2.4,18,40,4.2,.517,.515,2.4,2.7,23,$235000,Amateur Draft,*6
21,Tony Fernandez#\fernato01,28,TOR,161,721,1,1,-1,8,10,20,2.1,24,44,4.4,.513,.513,3.7,1.9,36,$1500000,Amateur Free Agent,*6
22,George Brett*\brettge01,37,KCR,142,607,30,1,-1,-2,-9,19,2.0,22,40,4.1,.514,.512,4.5,-1.3,43,$2255000,Amateur Draft,3D/975
23,Rafael Palmeiro*\palmera01,25,TEX,154,651,20,2,-3,9,-9,18,2.0,23,42,4.3,.513,.512,3.4,-0.0,33,$300000,Traded,*3/D
24,Kelly Gruber\grubeke01,28,TOR,150,662,19,6,-1,-6,2,19,2.0,23,41,4.2,.513,.512,5.0,-0.6,48,$1150000,Rule 5 Draft,*5/9D
25,Bo Jackson\jacksbo01,27,KCR,111,456,23,0,-1,-3,-1,18,1.9,16,34,3.5,.517,.512,3.9,-0.5,38,$1000000,Amateur Draft,87D
26,Lou Whitaker*\whitalo01,33,DET,132,552,3,1,0,10,3,17,1.9,20,37,3.8,.514,.511,2.8,1.4,27,$1800000,Amateur Draft,*4/D
27,Mitch Webster#\webstmi01,31,CLE,128,477,-6,3,1,18,0,16,1.7,17,33,3.4,.513,.511,1.6,1.9,15,$600000,Traded,*87/3D
28,Greg Gagne\gagnegr01,28,MIN,138,423,-12,0,1,20,8,16,1.7,15,31,3.2,.512,.511,1.2,2.9,12,$833333,Traded,*6/D8
29,Pat Borders\bordepa01,27,TOR,125,368,7,-1,-3,7,6,16,1.7,13,29,3.0,.514,.510,2.3,1.3,22,$180000,Amateur Draft,*2/D
30,Paul Molitor\molitpa01,33,MIL,103,458,14,4,0,-2,-1,16,1.7,16,31,3.2,.516,.510,3.4,-0.3,33,$2600000,Free Agency,43/D5
31,Bill Pecota\pecotbi01,30,KCR,87,280,5,2,-0,6,2,15,1.6,10,25,2.6,.519,.510,2.0,0.9,19,$115000,Amateur Draft,465/379D
32,Frank Thomas\thomafr04,22,CHW,60,240,20,1,-1,-2,-4,14,1.5,9,23,2.3,.525,.509,2.6,-0.6,25,$100000,Amateur Draft,3/D
33,Brook Jacoby\jacobbr01,30,CLE,155,624,16,-3,-3,6,-3,13,1.4,22,35,3.5,.509,.508,3.1,0.2,29,$987500,Traded,53
34,Ron Karkovice\karkoro01,26,CHW,68,208,-1,2,0,8,3,12,1.3,7,19,2.0,.519,.508,1.2,1.2,11,$108000,Amateur Draft,2/D
35,Ozzie Guillen*\guilloz01,26,CHW,160,563,-13,0,2,12,10,12,1.3,20,32,3.2,.508,.508,2.0,2.3,19,$1000000,Traded,*6
36,Travis Fryman\frymatr01,21,DET,66,251,11,-3,0,2,2,12,1.3,9,21,2.1,.519,.508,1.9,0.4,18,$100000,Amateur Draft,56/D
37,Shane Mack\macksh01,26,MIN,125,353,14,1,-0,0,-3,12,1.3,13,24,2.5,.510,.508,2.5,-0.3,24,$105000,Rule 5 Draft,*987/D
38,Gary Sheffield\sheffga01,21,MIL,125,547,11,1,0,-3,2,11,1.2,19,30,3.0,.510,.507,3.5,-0.2,33,$115000,Amateur Draft,*5
39,Willie Randolph\randowi01,35,OAK,93,333,-2,2,-0,10,2,11,1.2,12,23,2.3,.513,.507,1.3,1.2,13,,Traded,4/D
40,Dick Schofield\schofdi02,27,CAL,99,379,1,-1,0,5,6,11,1.2,14,24,2.5,.512,.507,2.0,1.1,19,$983333,Amateur Draft,6
