1,Alex Rodriguez\rodrial01,24,SEA,148,672,58,6,1,16,8,89,8.1,24,113,10.4,.554,.549,8.9,2.3,98,$4362500,Amateur Draft,*6
2,Darin Erstad*\erstada01,26,ANA,157,747,35,5,1,29,-6,63,5.9,25,89,8.3,.537,.536,5.6,2.2,60,$2500000,Amateur Draft,*78D/3
3,Troy Glaus\glaustr01,23,ANA,159,678,44,-2,-2,16,3,59,5.5,25,84,7.8,.534,.533,6.3,1.8,68,$275000,Amateur Draft,*5/6D
4,Jason Giambi*\giambja01,29,OAK,152,664,75,-1,-0,-4,-10,60,5.4,25,84,7.7,.535,.533,8.1,-1.2,89,$3103333,Amateur Draft,*3D
5,Nomar Garciaparra\garcino01,26,BOS,140,599,43,-4,2,9,8,58,5.3,22,80,7.4,.537,.532,6.6,1.5,72,$3700000,Amateur Draft,*6/D
6,Carlos Delgado*\delgaca01,28,TOR,162,711,74,-4,1,-9,-9,52,4.8,26,79,7.3,.529,.529,8.1,-1.6,88,$6600000,Amateur Free Agent,*3
7,Johnny Damon*\damonjo01,26,KCR,159,741,24,10,3,6,-4,40,3.7,26,66,6.1,.523,.522,5.6,0.3,60,$4000000,Amateur Draft,*87D
8,Frank Thomas\thomafr04,32,CHW,159,707,59,-3,-2,-2,-14,39,3.6,26,64,6.0,.522,.522,6.1,-1.4,66,$7100000,Amateur Draft,*D3
9,Ivan Rodriguez\rodriiv01,28,TEX,91,389,27,-0,-1,6,5,37,3.4,15,52,4.8,.537,.521,4.2,1.0,46,$8600000,Amateur Free Agent,2/D
10,Charles Johnson\johnsch04,28,2TM,128,478,27,-0,-0,3,7,37,3.4,18,54,5.1,.526,.511,4.8,1.0,51,$4600000,Traded,2/D
11,Edgar Martinez\martied01,37,SEA,153,665,52,-2,-1,0,-14,36,3.4,25,61,5.7,.521,.520,5.7,-1.2,61,$5400000,Amateur Free Agent,*D/3
12,Jorge Posada#\posadjo01,28,NYY,151,624,32,-4,-1,1,8,36,3.3,23,59,5.5,.521,.520,5.4,0.9,58,$1250000,Amateur Draft,*23/D
13,Roberto Alomar#\alomaro01,32,CLE,155,697,16,7,-0,7,4,34,3.2,25,59,5.6,.520,.519,4.9,1.0,52,$7196656,Free Agency,*4
14,Bernie Williams#\willibe02,31,NYY,141,616,31,1,2,-3,2,32,3.0,23,55,5.2,.521,.518,5.4,-0.0,59,$12357143,Free Agency,*8/D
15,Manny Ramirez\ramirma02,28,CLE,118,532,61,-3,-1,-18,-6,33,3.0,19,52,4.8,.525,.518,6.4,-2.2,70,$4250000,Amateur Draft,9D
16,David Justice*\justida01,34,2TM,146,606,30,-1,0,10,-8,31,3.0,23,54,5.1,.520,.509,4.1,0.2,44,$7000000,Traded,79D/8
17,Bobby Higginson*\higgibo02,29,DET,154,679,31,5,3,-0,-7,31,3.0,25,56,5.3,.518,.518,5.3,-0.6,57,$4425000,Amateur Draft,*7D
18,Shannon Stewart\stewash01,26,TOR,136,631,17,2,-0,17,-5,31,2.9,22,53,5.0,.521,.517,3.4,1.1,36,$683333,Amateur Draft,*7/8
19,Jose Valentin#\valenjo03,30,CHW,144,648,6,6,-0,9,8,28,2.7,23,52,4.9,.518,.516,4.0,1.6,43,$1320000,Traded,*6/9
20,Carl Everett#\evereca01,29,BOS,137,561,24,-1,2,2,2,28,2.7,21,50,4.7,.519,.516,4.5,0.4,48,$5000333,Traded,*8/D
21,Travis Fryman\frymatr01,31,CLE,155,658,23,0,-0,0,3,26,2.5,25,50,4.7,.515,.514,4.7,0.3,50,$5550000,Traded,*5/3D
22,Jim Thome*\thomeji01,29,CLE,158,684,29,-0,1,6,-11,24,2.4,26,50,4.7,.514,.514,4.2,-0.4,44,$8175000,Amateur Draft,3D
23,Derek Jeter\jeterde01,26,NYY,148,679,32,7,1,-23,8,25,2.3,24,49,4.6,.515,.514,6.6,-1.2,72,$10000000,Amateur Draft,*6
24,Jermaine Dye\dyeje01,26,KCR,157,679,30,1,-1,-0,-7,23,2.2,25,49,4.6,.513,.513,4.6,-0.6,49,$2300000,Traded,*9D
25,Damion Easley\easleda01,30,DET,126,535,-1,-1,1,20,3,22,2.2,20,42,4.0,.516,.513,2.1,2.2,22,$3950000,Traded,*4
26,Tim Salmon\salmoti01,31,ANA,158,680,31,-0,-1,-1,-8,21,2.0,26,46,4.4,.512,.512,4.4,-0.8,47,$6000000,Amateur Draft,*9D
27,Miguel Tejada\tejadmi01,26,OAK,160,681,12,2,-1,-3,9,19,1.8,26,44,4.2,.511,.511,4.4,0.6,47,$290000,Amateur Free Agent,*6
28,Mike Cameron\camermi01,27,SEA,155,643,9,4,-1,3,3,18,1.8,24,42,4.0,.511,.510,3.7,0.6,40,$2225000,Traded,*8/9
29,Mike Sweeney\sweenmi01,26,KCR,159,717,33,-3,1,-5,-11,15,1.5,26,41,3.9,.509,.509,4.3,-1.4,46,$2250000,Amateur Draft,*3D
30,Raul Mondesi\mondera01,29,TOR,96,426,4,4,2,9,-4,15,1.4,16,30,2.9,.514,.508,2.0,0.5,21,$10000000,Traded,9
31,Kenny Lofton*\loftoke01,33,CLE,137,640,1,5,0,4,3,13,1.3,22,36,3.4,.509,.508,3.0,0.7,32,$7500000,Free Agency,*8/D
32,John Olerud*\olerujo01,31,SEA,159,683,15,-5,-1,12,-9,12,1.3,26,38,3.6,.507,.507,2.5,0.3,26,$6350000,Free Agency,*3
33,Greg Vaughn\vaughgr01,34,TBD,127,545,18,3,-0,0,-8,13,1.3,20,33,3.2,.509,.507,3.1,-0.7,33,$7097962,Free Agency,7D
34,Brad Ausmus\ausmubr01,31,DET,150,604,-7,-1,-3,15,8,12,1.2,23,35,3.3,.508,.507,2.0,2.2,20,$4000000,Traded,*2/345
35,Herbert Perry\perryhe01,30,2TM,116,450,5,1,-2,6,1,13,1.2,17,29,2.8,.510,.508,2.2,0.8,23,$500000,Waivers,5/3D
36,Orlando Palmeiro*\palmeor01,31,ANA,108,296,3,3,2,7,-5,11,1.1,11,22,2.1,.510,.506,1.4,0.3,15,$550000,Amateur Draft,79D/8
37,Olmedo Saenz\saenzol01,29,OAK,76,247,15,-0,-0,-0,-3,11,1.1,9,21,1.9,.514,.506,1.9,-0.3,21,$260000,Free Agency,D53
38,Mike Bordick\bordimi01,34,BAL,100,433,11,1,-1,-6,6,11,1.1,16,27,2.6,.510,.506,3.1,0.1,33,$3000000,Free Agency,6
39,B.J. Surhoff*\surhob.01,35,BAL,103,444,3,0,1,10,-4,10,1.0,17,27,2.6,.509,.506,1.7,0.5,17,$4146789,Free Agency,7/D
40,Corey Koskie*\koskico01,27,MIN,146,559,9,1,0,-4,2,9,0.9,21,30,2.8,.506,.505,3.2,-0.1,34,$245000,Amateur Draft,*5/D
41,Delino DeShields*\deshide01,31,BAL,151,643,11,5,-0,-7,-0,8,0.9,24,33,3.1,.505,.505,3.7,-0.6,39,$4209324,Free Agency,47D/8
42,Glenallen Hill\hillgl01,35,NYY,40,143,14,-1,-0,-1,-3,10,0.9,5,15,1.4,.521,.505,1.5,-0.3,16,,Traded,D7
43,Brook Fordyce\fordybr01,30,2TM,93,330,5,2,0,-3,5,9,0.9,12,21,2.0,.509,.503,2.3,0.2,24,$675000,Traded,2
44,Ray Durham#\durhara01,28,CHW,151,709,5,-1,2,-2,4,8,0.8,24,32,3.1,.505,.504,3.2,0.2,34,$4900000,Amateur Draft,*4
45,Will Clark*\clarkwi02,36,BAL,79,310,14,-1,0,-1,-5,7,0.7,12,19,1.8,.509,.504,1.9,-0.5,20,$6000000,Free Agency,3/D
46,Darrin Fletcher*\fletcda01,33,TOR,122,445,5,-2,-0,-2,6,7,0.7,17,24,2.3,.505,.504,2.5,0.4,26,$2500000,Free Agency,*2/D
