1,Ted Williams*\willite01,27,BOS,150,672,87,1,0,4,-7,84,8.9,20,104,10.9,.560,.555,10.5,-0.3,100,$40000,Amateur Free Agent,*7O
2,Hank Greenberg\greenha01,35,DET,142,604,42,1,0,7,-6,43,4.7,19,62,6.5,.533,.529,5.8,0.1,55,$55000,Free Agency,*3
3,Johnny Pesky*\peskyjo01,27,BOS,153,703,23,-1,0,9,10,42,4.6,20,62,6.5,.530,.528,5.5,2.2,53,$12000,Amateur Free Agent,*6
4,Charlie Keller*\kellech01,29,NYY,150,655,43,-1,0,3,-7,38,4.2,20,58,6.1,.528,.526,5.8,-0.4,55,,Amateur Free Agent,*O7/9
5,Luke Appling\applilu01,39,CHW,149,659,15,0,0,11,10,37,4.0,20,56,5.9,.527,.525,4.7,2.4,45,$12000,Purchased,*6
6,Bobby Doerr\doerrbo01,28,BOS,151,659,12,-1,0,14,7,33,3.6,20,53,5.6,.524,.522,4.0,2.4,39,$17500,Purchased,*4
7,Mickey Vernon*\vernomi01,28,WSH,148,637,42,-0,0,-2,-7,33,3.6,19,53,5.5,.525,.522,5.8,-1.0,55,$9000,Amateur Free Agent,*3
8,Roy Cullenbine#\cullero01,32,DET,113,419,37,1,0,1,-5,35,3.8,13,48,5.0,.533,.523,4.9,-0.4,47,$12000,Traded,O937
9,Joe DiMaggio\dimagjo01,31,NYY,132,567,28,1,0,3,-1,31,3.4,17,48,5.1,.526,.521,4.8,0.2,45,$43750,Traded,*O8/7
10,Stan Spence*\spencst01,31,WSH,152,652,34,-2,0,-4,-1,27,2.9,20,47,4.9,.519,.518,5.3,-0.5,51,,Traded,*8O
11,Dom DiMaggio\dimagdo01,29,BOS,142,610,18,0,0,6,-1,23,2.5,19,42,4.4,.518,.516,3.7,0.6,36,$15000,Purchased,*8O
12,Lou Boudreau\boudrlo01,28,CLE,140,571,12,-1,0,2,9,23,2.5,18,40,4.2,.518,.515,4.0,1.3,38,$25000,Amateur Free Agent,*6
13,Hank Edwards*\edwarha01,27,CLE,124,502,26,-0,0,2,-6,22,2.4,15,38,3.9,.520,.515,3.7,-0.4,36,,Amateur Free Agent,*O9/8
14,George Kell\kellge01,23,2TM,131,577,14,0,0,6,-0,20,2.2,17,37,3.9,.517,.510,3.2,0.7,31,$8500,Traded,*5/3
15,Aaron Robinson*\robinaa01,31,NYY,100,381,21,-0,0,0,3,24,2.6,12,36,3.7,.526,.516,3.8,0.4,36,,Unknown,2
16,Tommy Henrich*\henrito01,33,NYY,150,672,12,1,0,4,-7,10,1.1,20,30,3.0,.507,.507,2.6,-0.3,26,,Free Agency,*9O3
17,Buddy Lewis*\lewisbu01,29,WSH,150,656,19,1,0,-2,-7,10,1.1,20,30,3.0,.508,.507,3.3,-1.0,32,,,*O9/78
18,Rudy York\yorkru01,32,BOS,154,669,15,0,0,-1,-7,8,0.8,20,28,2.8,.506,.505,2.9,-0.9,29,,Traded,*3
19,Jeff Heath*\heathje01,31,2TM,134,558,22,-2,0,-5,-6,9,1.0,17,26,2.6,.507,.503,3.2,-1.2,31,,Traded,7O
20,Barney McCosky*\mccosba01,29,2TM,117,471,18,0,0,-5,-1,12,1.2,14,26,2.7,.511,.508,3.2,-0.6,31,,Amateur Free Agent,8O
21,Pat Seerey\seerepa01,23,CLE,117,477,15,-0,0,1,-4,11,1.2,15,26,2.7,.511,.508,2.6,-0.3,25,,,*O987
22,Vern Stephens\stephve01,25,SLB,115,488,12,0,0,-9,8,11,1.2,15,26,2.7,.511,.507,3.7,-0.2,35,$11000,Amateur Free Agent,*6
23,Snuffy Stirnweiss\stirnsn01,27,NYY,129,560,-9,2,0,14,3,10,1.0,17,26,2.7,.508,.507,1.1,1.9,12,,Amateur Free Agent,54/6
24,Elmer Valo*\valoel01,25,PHA,108,411,17,-1,0,0,-4,12,1.3,13,25,2.5,.512,.508,2.5,-0.4,25,$5000,Amateur Free Agent,O9/7
25,Sam Chapman\chapmsa01,30,PHA,146,601,8,-0,0,2,-4,5,0.6,18,24,2.3,.504,.504,2.1,-0.2,22,$7500,Amateur Free Agent,*O78
26,Eddie Lake\lakeed01,30,DET,155,703,-2,0,0,-5,10,4,0.4,20,24,2.4,.503,.503,3.0,0.6,29,$10000,Traded,*6
27,Les Fleming*\flemile01,30,CLE,99,358,16,1,0,0,-4,12,1.4,11,23,2.4,.514,.508,2.5,-0.4,23,,,3/O9
28,Wally Judnich*\judniwa01,30,SLB,142,573,4,-1,0,3,-1,4,0.5,18,22,2.2,.503,.503,1.9,0.2,19,$4000,Purchased,*O8/79
29,Jerry Priddy\priddje01,26,WSH,138,576,-0,1,0,-3,6,5,0.5,18,22,2.2,.504,.503,2.6,0.4,25,,Traded,*4
30,Buddy Rosar\rosarbu01,31,PHA,121,464,-1,-0,0,4,4,7,0.7,14,21,2.1,.506,.505,1.7,0.9,17,$11000,Traded,*2
31,Thurman Tucker*\tucketh01,28,CHW,121,497,5,-1,0,2,-1,5,0.5,15,20,2.0,.504,.503,1.8,0.2,18,$8500,Purchased,*8O
32,Joe Gordon\gordojo01,31,NYY,112,431,-10,-1,0,12,5,6,0.7,13,19,2.0,.506,.504,0.6,1.9,7,,Amateur Free Agent,*4
33,Don Kolloway\kollodo01,27,CHW,123,500,-9,1,0,6,4,2,0.2,15,18,1.7,.502,.502,1.1,1.1,12,$8000,Traded,45
34,Phil Rizzuto\rizzuph01,28,NYY,126,520,-15,1,0,8,8,2,0.3,16,18,1.8,.502,.502,0.9,1.8,10,,Amateur Free Agent,*6
35,Taffy Wright*\wrighta01,34,CHW,115,467,5,1,0,2,-5,4,0.4,14,18,1.8,.503,.502,1.6,-0.3,16,$11000,Traded,*O9/7
36,Billy Johnson\johnsbi03,27,NYY,85,335,-1,1,0,5,0,5,0.5,10,15,1.5,.507,.503,1.0,0.6,10,,Amateur Free Agent,5
37,Dick Wakefield*\wakefdi01,25,DET,111,458,6,-1,0,0,-5,0,0.0,14,15,1.4,.501,.500,1.4,-0.5,15,,Amateur Free Agent,*7O
38,Hal Wagner*\wagneha01,30,BOS,117,445,-5,1,0,1,4,1,0.1,14,14,1.4,.501,.501,1.3,0.5,13,$9000,Traded,*2
39,Chet Laabs\laabsch01,34,SLB,80,285,5,1,0,1,-3,3,0.4,9,12,1.2,.505,.502,1.1,-0.2,11,$8000,Traded,O9/7
40,Johnny Lindell\lindejo01,29,NYY,102,369,1,1,0,1,-3,0,0.0,11,12,1.1,.500,.500,1.0,-0.2,11,,Amateur Free Agent,O983/7
41,Hoot Evers\eversho01,25,DET,81,341,-3,1,0,2,-1,-0,-0.1,10,10,1.0,.499,.500,0.7,0.2,8,,Amateur Free Agent,8O/7
42,Fred Hutchinson*\hutchfr01,26,DET,40,97,-0,0,0,0,10,10,1.0,0,10,1.0,.526,.506,1.0,0.0,10,$7500,Traded,1
43,Ken Keltner\keltnke01,29,CLE,116,435,-2,-1,0,0,0,-3,-0.3,13,10,1.0,.497,.498,1.0,0.0,10,,Minor Lg Working Ag,*5
44,Joe Grace*\gracejo01,32,2TM,125,535,1,-2,0,-1,-5,-7,-0.8,16,9,0.7,.494,.499,0.9,-0.7,10,$3000,Purchased,O9
45,Frankie Hayes\hayesfr01,31,2TM,104,392,-3,-1,0,-2,3,-3,-0.3,12,9,0.8,.497,.499,1.1,0.2,11,$13000,Traded,2
46,Joe Schultz*\schuljo05,27,SLB,42,69,5,0,0,1,1,7,0.8,2,9,1.0,.518,.505,0.9,0.2,8,,Rule 5 Draft,2
47,Heinz Becker#\beckehe02,30,CLE,50,172,6,0,0,-1,-2,3,0.3,5,8,0.9,.507,.502,1.0,-0.3,9,,Traded,3
48,Bill Dickey*\dickebi01,39,NYY,54,156,1,-0,0,1,1,3,0.3,5,8,0.8,.506,.502,0.7,0.3,7,,Purchased,2
49,Dave Philley#\phillda01,26,CHW,17,73,4,1,0,2,-1,6,0.6,2,8,0.9,.538,.504,0.6,0.1,6,$4200,Purchased,O7/8
50,Eddie Lopat*\lopated01,28,CHW,30,98,-3,0,0,0,10,7,0.8,0,7,0.8,.526,.505,0.8,0.0,7,$9000,Minor Lg Working Ag,1
51,Hank Majeski\majesha01,29,2TM,86,305,-6,0,0,4,0,-2,-0.2,9,7,0.7,.498,.500,0.2,0.5,4,,Purchased,/5
52,Dutch Meyer\meyerdu01,30,CLE,72,235,-5,-0,0,2,3,-1,-0.1,7,7,0.6,.499,.500,0.4,0.5,5,,Traded,4
53,Early Wynn#\wynnea01,26,WSH,25,52,2,0,0,0,5,7,0.8,0,7,0.8,.531,.505,0.8,0.0,7,,Amateur Free Agent,1
