1,Rod Carew*\carewro01,29,MIN,143,617,38,7,2,4,3,54,5.7,22,76,7.8,.539,.535,7.4,0.8,72,$120000,Amateur Free Agent,*43/D
2,Fred Lynn*\lynnfr01,23,BOS,145,605,43,-2,0,8,-0,49,5.3,22,71,7.4,.536,.532,6.5,0.9,63,$38000,Amateur Draft,*8
3,Bobby Grich\grichbo01,26,BAL,150,655,24,-0,0,17,5,46,5.1,23,69,7.3,.533,.530,5.4,2.5,52,,Amateur Draft,*4
4,John Mayberry*\maybejo01,26,KCR,156,683,48,-1,0,7,-10,45,4.9,24,69,7.2,.530,.529,6.4,-0.2,62,,Traded,*3D
5,Toby Harrah\harrato01,26,TEX,151,632,33,0,0,3,9,45,4.9,23,68,7.1,.531,.529,6.8,1.3,65,,Traded,*654
6,Reggie Jackson*\jacksre01,29,OAK,157,669,30,1,1,15,-7,39,4.3,24,63,6.7,.527,.526,5.1,0.9,48,$140000,Amateur Draft,*9/D
7,Thurman Munson\munsoth01,28,NYY,157,661,26,3,-3,8,6,39,4.3,24,63,6.6,.526,.526,5.7,1.6,55,,Amateur Draft,*2D/3579
8,George Brett*\brettge01,22,KCR,159,697,20,-2,1,8,4,31,3.5,24,56,5.8,.521,.521,5.0,1.3,48,,Amateur Draft,*5/6
9,Bill North#\northbi01,27,OAK,140,624,9,1,2,21,-0,33,3.7,21,54,5.7,.525,.522,3.4,2.3,33,$55000,Traded,*8/7D
10,Gene Tenace\tenacge01,28,OAK,158,623,32,1,-0,-9,4,28,3.1,22,50,5.2,.519,.518,6.2,-0.4,59,$51000,Amateur Draft,*23/D
11,Ken Singleton#\singlke01,28,BAL,155,714,42,-1,0,-9,-6,25,2.8,24,49,5.0,.517,.516,6.1,-1.6,58,$67000,Traded,*9
12,Bobby Bonds\bondsbo01,29,NYY,145,626,33,-1,0,-0,-5,26,2.9,22,48,5.0,.519,.517,5.1,-0.6,49,,Traded,*98D/7
13,Dwight Evans\evansdw01,23,BOS,128,470,13,-1,0,24,-5,31,3.5,17,48,5.1,.526,.521,2.5,2.1,24,,Amateur Draft,*9/D
14,Mark Belanger\belanma01,31,BAL,152,502,-19,1,2,35,9,29,3.3,18,47,5.0,.521,.520,1.2,4.9,12,,Amateur Free Agent,*6
15,Claudell Washington*\washicl01,20,OAK,148,635,18,4,3,5,-6,24,2.7,23,47,4.9,.518,.516,4.4,0.0,42,$32000,Amateur Free Agent,*789
16,Graig Nettles*\nettlgr01,30,NYY,157,647,4,2,1,11,4,21,2.4,23,44,4.6,.515,.514,3.5,1.6,33,,Traded,*5
17,Eric Soderholm\soderer01,26,MIN,117,475,13,-1,-2,14,2,26,2.9,17,43,4.5,.524,.517,3.0,1.8,29,,Amateur Draft,*5/D
18,Boog Powell*\powelbo01,33,CLE,134,502,29,-1,1,-0,-7,22,2.4,18,40,4.1,.517,.514,4.2,-0.7,40,,Traded,*3/D
19,Roy White#\whitero01,31,NYY,148,636,25,-4,3,-1,-7,16,1.9,23,39,4.0,.512,.511,4.1,-0.7,39,,Amateur Free Agent,*7/3D
20,Dave Chalk\chalkda01,24,CAL,149,601,6,-3,-1,9,4,15,1.8,22,37,3.8,.511,.510,2.9,1.4,28,,Amateur Draft,*5
21,Steve Braun*\braunst01,27,MIN,136,526,18,-2,0,7,-6,17,1.9,19,36,3.7,.513,.511,3.0,0.2,28,$36500,Amateur Draft,7/3D54
22,Mike Hargrove*\hargrmi01,25,TEX,145,610,22,-2,1,1,-8,14,1.7,22,36,3.8,.511,.510,3.7,-0.7,35,,Amateur Draft,73D
23,Darrell Porter*\porteda02,23,MIL,130,511,12,-0,0,-2,8,18,2.0,18,36,3.7,.514,.511,4.0,0.6,38,,Amateur Draft,*2/D
24,Sal Bando\bandosa01,31,OAK,160,658,1,2,1,5,4,12,1.4,24,35,3.7,.508,.508,3.2,1.0,31,$100000,Amateur Draft,*5
25,Brian Downing\downibr01,24,CHW,138,516,0,3,-1,5,9,15,1.7,18,34,3.5,.512,.510,3.0,1.5,29,,Amateur Free Agent,*2/D
26,Mickey Rivers*\rivermi01,26,CAL,155,672,4,11,4,-8,-2,9,1.1,24,33,3.4,.506,.506,4.2,-0.9,40,,Traded,*87/D9
27,Chris Chambliss*\chambch01,26,NYY,150,603,11,-0,-2,8,-8,10,1.2,22,32,3.3,.507,.507,2.4,0.1,24,,Traded,*3
28,Leroy Stanton\stantle01,29,CAL,137,510,17,2,0,-1,-5,14,1.6,18,32,3.3,.511,.509,3.5,-0.6,33,,Traded,*9/8D
29,George Scott\scottge02,31,MIL,158,675,26,1,-5,-7,-9,7,0.9,24,31,3.2,.505,.504,3.9,-1.6,38,$120000,Traded,*3D/5
30,Bert Campaneris\campabe01,33,OAK,137,588,-2,1,1,1,8,9,1.1,21,30,3.1,.507,.506,3.0,1.0,29,$100000,Amateur Free Agent,*6
31,Carlton Fisk\fiskca01,27,BOS,79,294,16,1,-1,0,4,20,2.1,11,30,3.2,.526,.513,3.2,0.5,30,$80000,Amateur Draft,2/D
32,Don Baylor\baylodo01,26,BAL,145,598,24,0,-1,-8,-7,8,0.9,21,29,3.0,.506,.505,3.9,-1.6,37,,Amateur Draft,*7/D983
33,Rico Carty\cartyri01,35,CLE,118,436,27,-1,-2,-0,-9,14,1.5,16,29,3.0,.512,.509,3.1,-1.0,30,,Purchased,D37
34,Lenny Randle#\randlle01,26,TEX,156,676,3,-2,2,-1,2,5,0.7,24,29,3.0,.504,.503,3.1,0.2,30,,Amateur Draft,485/7D26
35,Jim Rice\riceji01,22,BOS,144,613,18,-1,-1,-0,-9,7,0.8,22,29,3.0,.505,.504,3.0,-1.0,29,$27000,Amateur Draft,7D
36,Joe Rudi\rudijo01,28,OAK,126,515,16,1,-1,2,-7,11,1.3,18,29,3.0,.509,.507,2.9,-0.6,28,$84000,Amateur Free Agent,37/D
37,Buddy Bell\bellbu01,23,CLE,153,619,2,-1,-0,1,4,6,0.8,22,28,2.9,.504,.504,2.8,0.6,27,,Amateur Draft,*5
38,John Briggs*\briggjo02,31,2TM,115,421,10,-1,2,8,-6,13,1.4,15,28,2.9,.512,.504,2.1,0.2,20,,Traded,7/D
39,Bernie Carbo*\carbobe01,27,BOS,107,407,18,1,-0,0,-5,14,1.5,15,28,2.9,.513,.509,2.9,-0.4,28,$50000,Traded,97D
40,Jorge Orta*\ortajo01,24,CHW,140,602,19,-1,-1,-15,4,7,0.8,21,28,2.9,.505,.504,4.5,-1.1,43,,Purchased,*4/D
41,Jerry Remy*\remyje01,22,CAL,147,629,-9,1,-0,10,5,5,0.7,22,27,2.8,.504,.503,1.8,1.6,18,,Amateur Draft,*4
42,Carl Yastrzemski*\yastrca01,35,BOS,149,634,5,1,1,7,-8,5,0.6,23,27,2.8,.503,.503,2.1,-0.1,21,$175000,Amateur Free Agent,*3/7D
43,Amos Otis\otisam01,28,KCR,132,548,4,4,1,-3,-0,6,0.8,20,26,2.7,.505,.504,3.0,-0.2,29,,Traded,*8
44,Frank Duffy\duffyfr01,28,CLE,146,521,-20,-0,0,18,9,7,0.9,19,25,2.6,.505,.505,0.7,3.0,7,,Traded,*6
45,Elliott Maddox\maddoel01,27,NYY,55,251,7,1,-1,8,-0,16,1.7,8,24,2.5,.530,.510,1.6,0.9,16,$50000,Purchased,8/4
46,Rick Manning*\manniri01,20,CLE,120,535,-0,2,0,5,-3,4,0.6,18,23,2.3,.504,.503,1.8,0.3,18,,Amateur Draft,*897/D
47,Cecil Cooper*\coopece01,25,BOS,106,333,15,-4,2,4,-7,10,1.1,12,22,2.3,.510,.507,1.9,-0.3,18,$35000,Rule 5 returned,D3
48,Denny Doyle*\doylede01,31,2TM,97,353,5,-1,2,1,3,9,1.1,13,22,2.3,.510,.506,2.2,0.4,21,$80000,Traded,4/56
49,Ken Henderson#\hendeke01,29,CHW,140,597,-5,-2,-3,11,-0,1,0.2,21,22,2.2,.501,.501,1.1,1.2,11,,Traded,*8/D
50,Tony Solaita*\solaito01,28,KCR,93,275,12,-1,-1,6,-5,12,1.3,10,22,2.3,.514,.508,1.6,0.2,15,,Rule 5 Draft,D3
51,Rick Burleson\burleri01,24,BOS,158,654,-20,-1,-1,8,10,-3,-0.2,23,20,2.0,.498,.498,1.2,2.0,12,$32000,Amateur Draft,*6
52,Don Money\moneydo01,28,MIL,109,445,9,-2,1,-7,3,4,0.5,16,20,2.0,.504,.502,2.8,-0.4,27,,Traded,5/6
53,Phil Garner\garneph01,26,OAK,160,548,-14,2,-0,6,5,-1,0.1,20,19,1.9,.500,.500,1.2,1.3,13,,Amateur Draft,*4/6
54,Pat Kelly*\kellypa01,30,CHW,133,538,9,-0,-1,-2,-6,-1,0.0,19,19,1.9,.499,.500,2.2,-0.9,21,,Traded,*9D
55,Hal McRae\mcraeha01,29,KCR,126,547,17,-2,-3,-6,-6,-0,0.1,19,19,1.9,.500,.500,2.6,-1.3,25,,Traded,*7D/59
56,Aurelio Rodriguez\rodriau01,27,DET,151,547,-9,-3,-0,7,4,-1,0.0,20,19,1.9,.499,.499,1.2,1.2,12,,Traded,*5
57,Billy Williams*\willibi01,37,OAK,155,602,10,1,1,-1,-14,-3,-0.2,22,19,1.9,.498,.498,2.0,-1.5,19,$150000,Traded,*D/3
58,Al Cowens\cowenal01,23,KCR,120,367,2,1,0,6,-4,5,0.7,13,18,1.9,.505,.504,1.2,0.3,12,,Amateur Draft,*987/D
59,Bill Freehan\freehbi01,33,DET,120,468,-6,1,-2,0,7,1,0.2,17,18,1.8,.501,.501,1.8,0.8,18,,Amateur Free Agent,*2/3
60,Oscar Gamble*\gamblos01,25,CLE,121,405,13,-1,0,-2,-6,4,0.5,15,18,1.9,.503,.503,2.1,-0.9,20,,Traded,7D/9
61,Roy Howell*\howelro02,21,TEX,125,430,-1,2,1,-2,2,2,0.3,15,18,1.8,.502,.502,2.0,0.1,20,,Amateur Draft,*5/D
62,Lee May\mayle01,32,BAL,146,626,7,0,-5,1,-8,-4,-0.3,22,18,1.8,.497,.497,1.8,-0.7,17,$90000,Traded,*3/D
63,Leon Roberts\roberle01,24,DET,129,496,-4,-1,1,9,-5,-0,0.1,18,18,1.8,.500,.500,0.8,0.5,8,,Amateur Draft,*9/D
64,Brooks Robinson\robinbr01,38,BAL,144,539,-25,0,1,19,3,-2,-0.1,19,18,1.8,.499,.499,-0.3,2.5,-1,,Amateur Free Agent,*5
65,Bucky Dent\dentbu01,23,CHW,157,662,-13,-3,0,-2,10,-7,-0.7,24,16,1.6,.495,.495,1.8,0.9,18,,Amateur Draft,*6
66,Elrod Hendricks*\hendrel01,34,BAL,85,262,-2,0,1,3,5,6,0.7,9,16,1.6,.508,.504,1.3,0.8,13,,Traded,2
67,Larry Hisle\hislela01,28,MIN,80,289,12,0,-0,-3,-4,6,0.7,10,16,1.6,.507,.504,2.0,-0.7,19,,Traded,78D/9
68,Duane Kuiper*\kuipedu01,25,CLE,90,388,-0,-0,1,-1,3,2,0.3,14,16,1.6,.503,.502,1.8,0.2,17,,Amateur Draft,4/D
