1,Robin Yount\yountro01,26,MIL,156,704,59,8,-1,8,9,83,8.4,23,106,10.5,.554,.552,9.8,1.8,98,,Amateur Draft,*6/D
2,Doug DeCinces\decindo01,31,CAL,153,655,37,3,-2,13,3,53,5.5,22,75,7.6,.535,.534,6.3,1.6,63,,Traded,*5/6
3,Toby Harrah\harrato01,33,CLE,162,708,39,4,0,-4,3,42,4.3,24,66,6.5,.526,.526,7.1,-0.2,70,,Traded,*5/46
4,Rickey Henderson\henderi01,23,OAK,149,656,27,11,2,11,-6,45,4.6,22,66,6.7,.531,.528,5.7,0.5,56,$535000,Amateur Draft,*78/D
5,Dwight Evans\evansdw01,30,BOS,162,727,45,3,-2,2,-6,41,4.2,24,64,6.4,.526,.526,6.3,-0.5,63,,Amateur Draft,*9/D
6,Paul Molitor\molitpa01,25,MIL,160,751,33,6,2,-4,2,39,4.0,23,62,6.2,.525,.525,6.7,-0.2,66,$435000,Amateur Draft,*5/D6
7,Willie Wilson#\wilsowi02,26,KCR,136,621,16,7,1,23,-5,42,4.5,20,62,6.3,.533,.527,4.0,1.9,39,,Amateur Draft,*78
8,George Brett*\brettge01,29,KCR,144,629,26,5,1,5,2,39,4.0,21,60,6.0,.528,.525,5.6,0.7,55,$1000000,Amateur Draft,*57
9,Dwayne Murphy*\murphdw01,27,OAK,151,660,18,4,1,12,0,36,3.8,22,58,5.8,.525,.523,4.7,1.2,46,$350000,Amateur Draft,*8/D6
10,Buddy Bell\bellbu01,30,TEX,148,614,18,1,-1,15,3,36,3.7,21,56,5.7,.525,.523,4.2,1.8,42,,Traded,*5/6
11,Cecil Cooper*\coopece01,32,MIL,155,696,36,-1,4,4,-9,34,3.5,23,56,5.6,.522,.521,5.3,-0.6,53,,Traded,*3/D
12,Brian Downing\downibr01,31,CAL,158,725,30,4,-1,6,-6,33,3.4,23,56,5.6,.521,.521,5.0,0.0,50,,Traded,*7
13,Tom Brunansky\brunato01,21,MIN,127,545,21,1,-1,21,-4,36,3.8,18,55,5.6,.530,.523,3.5,1.7,34,,Traded,*98/7
14,Lou Whitaker*\whitalo01,25,DET,152,619,9,4,2,13,5,33,3.5,21,54,5.4,.522,.521,4.1,1.9,41,,Amateur Draft,*4/D
15,Eddie Murray#\murraed02,26,BAL,151,627,37,-1,-1,4,-8,30,3.2,21,52,5.2,.521,.519,4.9,-0.5,48,,Amateur Draft,*3/D
16,Gary Roenicke\roeniga01,27,BAL,137,477,24,-3,-1,21,-6,34,3.6,16,51,5.1,.526,.522,3.0,1.6,30,,Traded,*7983
17,Gary Ward\wardga01,28,MIN,152,616,20,3,-1,15,-6,30,3.2,21,51,5.1,.521,.519,3.6,0.9,35,$55000,Amateur Free Agent,*79/8D
18,Lance Parrish\parrila02,26,DET,133,529,20,-2,1,5,8,32,3.3,18,50,5.0,.525,.521,4.6,1.4,45,,Amateur Draft,*2/7
19,Gorman Thomas\thomago01,31,MIL,158,666,30,-1,-1,-2,0,27,2.8,23,50,4.9,.517,.517,5.2,-0.1,51,$600000,Purchased,*8
20,Fred Lynn*\lynnfr01,30,CAL,138,545,25,0,2,1,0,28,2.9,19,47,4.7,.521,.518,4.6,0.2,46,,Traded,*8
21,Cal Ripken\ripkeca01,21,BAL,160,655,11,1,-0,6,7,24,2.6,22,47,4.7,.516,.516,4.1,1.4,40,,Amateur Draft,65
22,Rod Carew*\carewro01,36,CAL,138,612,18,-4,3,18,-7,26,2.8,20,46,4.7,.520,.517,2.9,1.1,29,$800000,Traded,*3
23,Damaso Garcia\garcida01,25,TOR,147,629,-0,6,2,12,4,24,2.5,21,45,4.5,.517,.515,3.4,1.7,34,$130000,Traded,*4/D
24,Hal McRae\mcraeha01,36,KCR,159,676,36,-2,1,-0,-16,19,2.0,23,42,4.2,.512,.512,4.3,-1.7,42,,Free Agency,*D/7
25,Alan Trammell\trammal01,24,DET,157,556,-2,4,1,10,9,23,2.4,19,42,4.2,.515,.515,3.2,2.1,32,,Amateur Draft,*6
26,Wade Boggs*\boggswa01,24,BOS,104,381,12,0,1,15,-2,26,2.7,13,39,3.9,.526,.516,2.3,1.4,23,,Amateur Draft,35/D7
27,Bobby Grich\grichbo01,33,CAL,145,605,17,-1,-3,-1,4,16,1.7,21,37,3.7,.512,.510,3.8,0.4,38,$1375000,Free Agency,*4/D
28,Larry Herndon\herndla01,28,DET,157,659,13,-1,-2,11,-6,14,1.5,23,37,3.6,.510,.509,2.6,0.5,26,,Traded,*7/D
29,Frank White\whitefr01,31,KCR,145,554,11,-2,-0,4,5,18,1.9,19,37,3.7,.513,.511,3.3,0.9,33,,Amateur Free Agent,*4
30,Kent Hrbek*\hrbekke01,22,MIN,140,591,18,1,0,5,-8,16,1.7,20,36,3.6,.512,.510,3.2,-0.3,31,$40000,Amateur Draft,*3/D
31,John Lowenstein*\lowenjo01,35,BAL,122,384,31,-2,-1,-2,-3,23,2.4,13,36,3.6,.519,.515,3.9,-0.6,39,,Waivers,*7/9
32,Ben Oglivie*\oglivbe01,33,MIL,159,677,14,-1,1,4,-6,12,1.3,23,35,3.4,.508,.508,3.1,-0.3,31,,Traded,*7
33,Dave Winfield\winfida01,30,NYY,140,597,26,3,-2,-7,-6,15,1.5,20,35,3.5,.511,.509,4.3,-1.4,42,,Free Agency,*7/D
34,Harold Baines*\baineha01,23,CHW,161,668,5,7,1,5,-6,11,1.2,23,34,3.4,.507,.507,3.0,-0.2,30,,Amateur Draft,*9/8
35,Bob Boone\boonebo01,34,CAL,143,539,-11,-2,-1,20,9,16,1.7,18,34,3.5,.512,.511,1.4,3.0,15,,Purchased,*2
36,Carlton Fisk\fiskca01,34,CHW,135,536,2,4,-1,1,8,15,1.6,18,34,3.3,.512,.510,3.3,1.0,32,$580000,Free Agency,*2/3
37,Ted Simmons#\simmote01,32,MIL,137,581,9,-0,-2,1,7,14,1.5,20,34,3.3,.511,.509,3.3,0.8,33,,Traded,*2D
38,Jim Sundberg\sundbji01,31,TEX,139,531,3,-2,1,6,8,16,1.7,18,34,3.4,.512,.510,2.8,1.5,28,,Amateur Draft--no sign,*2/7
39,Reggie Jackson*\jacksre01,36,CAL,153,621,33,-1,2,-18,-5,11,1.1,21,32,3.1,.507,.507,5.0,-2.4,50,$1103000,Free Agency,*9/D
40,Jim Rice\riceji01,29,BOS,145,638,23,-0,-5,-2,-6,10,1.1,21,31,3.0,.507,.506,3.4,-0.8,33,$779227,Amateur Draft,*7
41,Chet Lemon\lemonch01,27,DET,125,512,15,-0,-1,3,-4,13,1.3,17,30,3.0,.511,.508,2.7,-0.1,27,,Traded,*98/D
42,Andre Thornton\thornan01,32,CLE,161,708,27,-2,-3,-1,-16,6,0.7,23,30,2.9,.504,.504,3.0,-1.7,30,,Traded,*D/3
43,U.L. Washington#\washiu_01,28,KCR,119,487,3,1,2,1,7,14,1.5,17,30,3.0,.512,.509,3.0,0.8,29,,Amateur Free Agent,*6/D
44,Tony Bernazard#\bernato01,25,CHW,137,630,3,4,1,-3,4,9,1.0,20,29,2.9,.507,.506,3.2,0.2,32,$162000,Traded,*4
45,Al Cowens\cowenal01,30,SEA,146,611,11,-1,1,3,-6,8,0.9,21,29,2.8,.506,.505,2.6,-0.3,26,,Purchased,*9/D
46,Von Hayes*\hayesvo01,23,CLE,150,583,-6,5,2,14,-6,9,1.0,20,29,2.9,.507,.506,1.5,0.9,15,,Amateur Draft,*97/853
