1,Wade Boggs*\boggswa01,28,BOS,149,693,52,-3,1,8,2,59,6.0,22,81,8.0,.539,.536,7.2,1.0,73,$1350000,Amateur Draft,*5
2,Jesse Barfield\barfije01,26,TOR,158,671,38,-1,0,21,-6,53,5.4,23,76,7.6,.534,.533,5.4,1.6,55,$725000,Amateur Draft,*98
3,Don Mattingly*\mattido01,25,NYY,162,742,53,3,1,1,-9,49,5.0,24,72,7.2,.530,.530,7.1,-0.8,72,$1375000,Amateur Draft,*3/5D
4,Cal Ripken\ripkeca01,25,BAL,162,707,20,-2,-2,16,10,42,4.4,24,66,6.6,.526,.526,5.0,2.7,50,$1150000,Amateur Draft,*6
5,Rickey Henderson\henderi01,27,NYY,153,701,24,12,-1,6,-0,41,4.2,22,63,6.3,.527,.525,5.6,0.7,57,$1570000,Traded,*87/D
6,Alan Trammell\trammal01,28,DET,151,653,19,3,2,8,9,41,4.3,22,63,6.3,.527,.526,5.5,1.8,55,$567143,Amateur Draft,*6/D
7,Gary Gaetti\gaettga01,27,MIN,157,661,27,-2,-2,10,2,35,3.7,23,58,5.8,.523,.522,4.8,1.2,48,$515000,Amateur Draft,*5/647
8,Kirby Puckett\puckeki01,26,MIN,161,723,40,-1,1,-7,1,34,3.5,23,58,5.7,.521,.521,6.4,-0.6,64,$255000,Amateur Draft,*8
9,Joe Carter\cartejo01,26,CLE,162,709,28,6,1,7,-9,34,3.5,24,57,5.7,.521,.521,5.0,-0.1,50,$190000,Traded,937/8
10,Jim Rice\riceji01,33,BOS,157,693,32,-1,-2,10,-6,33,3.5,23,56,5.6,.521,.521,4.6,0.5,46,$1984423,Amateur Draft,*7/D
11,Gary Pettis#\pettiga01,28,CAL,154,628,-3,7,2,22,1,29,3.1,21,51,5.1,.519,.518,2.8,2.4,29,$300000,Amateur Draft,*8/D
12,Tony Fernandez#\fernato01,24,TOR,163,727,7,0,5,4,10,26,2.7,24,49,4.9,.516,.516,4.5,1.5,46,$275000,Amateur Free Agent,*6
13,Scott Fletcher\fletcsc01,27,TEX,147,594,7,-0,1,10,9,27,2.8,20,47,4.7,.518,.517,3.7,2.0,37,$282500,Traded,*654/D
14,Pete O'Brien*\o'bripe03,28,TEX,156,641,23,2,-1,8,-8,24,2.5,22,45,4.5,.515,.515,3.7,0.1,37,$337500,Amateur Draft,*3
